time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],N_comp[rpm],Valve_open[null],V_sep_liq[%],SH_suc[K],SH_evap[K],T_app[K],PR[null],eta_is[null],eta_v[null]
3590,14.518925108033,-28.6589155682024,91.0024310971115,141.667116885666,90.758634704384,51.3477052054788,90.3805163647417,17.2544173185433,16.3215034933148,-25.9118657822952,15.8827274936709,-26.7506493695935,2.36889131094397,2.27684776968917,2.74989678967709,5.02674455936626,2.12198193143913,0.0152325228698228,0,27.3652340742929,49.9955921258889,6,-20,2.5,438.03651494665,567.232251159723,417.759456065495,237.231462562534,288.574160054208,437.259037023791,5054.10050646451,0.0269276755727546,20.9009322665183,0.841006934543003,0.0323409377230348,17.2544173185433,6.26784906044882,0.673613059475779,0.709195828150118
3600,14.5189116352762,-28.6589378159302,91.0023664249998,141.667207359965,90.7585682532147,51.3478059649848,90.3804463556723,17.2546010962104,16.321501313905,-25.9118699071411,15.8827226396784,-26.7506587423047,2.36889383970731,2.27684750763214,2.74990401347699,5.02675152110913,2.12198260506694,0.0152325602888758,0,27.3653333290512,49.9957094326988,6,-20,2.5,438.036518837536,567.232395987403,417.759985279475,237.231961012588,288.574527952067,437.259096934012,5054.12213527566,0.0269277948637589,20.90114650868,0.841012435962085,0.0323409242412573,17.2546010962104,6.26785042233426,0.673612458439221,0.70919523059763
3610,14.518898521993,-28.658959129851,91.002303486017,141.667295933778,90.7585035823848,51.3479040741856,90.3803782211309,17.2547800171116,16.3214991949685,-25.9118739175329,15.8827179152219,-26.7506678648931,2.36890014577128,2.27685095296845,2.74991550427152,5.02676645723998,2.12198326139379,0.0152326214141744,0,27.3654299591889,49.9958236503288,6,-20,2.5,438.036523018008,567.232537575982,417.760500487883,237.232446287531,288.574886422394,437.259155150026,5054.14319189189,0.02692791100166,20.9013551064002,0.841018130817133,0.0323409111191815,17.2547800171116,6.26785174840696,0.673611873923773,0.709195800291299
3620,14.5188857584452,-28.6589798751244,91.0022422173079,141.667382142461,90.7584406279083,51.3479995715086,90.3803118950765,17.2549541736126,16.3214971332159,-25.9118778196965,15.8827133172597,-26.7506767432322,2.3689045710237,2.27685266022034,2.74992470119858,5.02677736141893,2.12198390045178,0.0152326698994618,0,27.3655240154433,49.9959348275466,6,-20,2.5,438.03652708722,567.232675389184,417.761001989317,237.232918642895,288.575235335059,437.259211764719,5054.16368794252,0.0269280240504395,20.9015581528546,0.841023674004134,0.0323408983483979,17.2549541736126,6.26785303854152,0.67361130495576,0.709195842062278
3630,14.5188733350953,-28.6590000673042,91.0021825742452,141.667466047362,90.7583793439268,51.3480925246374,90.3802473292029,17.2551236948938,16.3214951268458,-25.9118816170412,15.8827088421874,-26.7506853842814,2.36890877262195,2.27685422039139,2.74993353073911,5.0267877511305,2.12198452267402,0.0152327164153657,0,27.3656155671828,49.9960430431576,6,-20,2.5,438.036531048153,567.232809525627,417.761490142654,237.233378428766,288.57557495231,437.259266864904,5054.18363837382,0.0269281340921331,20.901755796576,0.841029069612091,0.0323408859188703,17.2551236948938,6.26785429378139,0.673610751137776,0.709195851107872
3640,14.5188612429106,-28.659019721077,91.002124514887,141.667547711307,90.7583196873051,51.3481830019605,90.3801844779866,17.2552887065306,16.3214931744036,-25.9118853123196,15.882704486763,-26.7506937943008,2.36891285470582,2.27685573177058,2.74994211652344,5.02679784829401,2.121985128456,0.0152327616454891,0,27.3657046813771,49.9961483766044,6,-20,2.5,438.036534903678,567.232940084324,417.761965302491,237.233825985235,288.575905531067,437.259320501735,5054.20305773245,0.0269282412066472,20.9019481817052,0.841034321557032,0.0323408738215676,17.2552887065306,6.26785551513707,0.673610212066247,0.709195857680839
3650,14.5188494730671,-28.6590388507951,91.0020679980231,141.667627195192,90.7582616156723,51.3482710698358,90.3801232967369,17.2554493284725,16.321491274442,-25.9118889082713,15.8827002477904,-26.7507019794614,2.36891683191301,2.27685720666491,2.7499504783043,5.02680768496922,2.12198571821951,0.0152328056975368,0,27.3657914230141,49.9962509050367,6,-20,2.5,438.036538656597,567.233067161542,417.762427814184,237.234261637353,288.576227312737,437.259372714845,5054.2219601608,0.0269283454717347,20.9021354477981,0.841039433659951,0.0323408620476791,17.2554493284725,6.26785670357935,0.673609687348095,0.709195865267329
3660,14.5188380169626,-28.6590574704543,91.0020129832336,141.66770455795,90.7582050874796,51.348356792686,90.3800637416466,17.2556056772988,16.3214894255404,-25.911892407585,15.882696122145,-26.7507099457967,2.36892070633586,2.27685864536999,2.74995862121312,5.02681726658311,2.12198629238138,0.0152328485982202,0,27.3658758553022,49.9963507033958,6,-20,2.5,438.03654230964,567.233190850725,417.762878014031,237.23468570111,288.576540530803,437.259423541112,5054.24035942255,0.0269284469631111,20.9023177307287,0.841044409641484,0.0323408505885538,17.2556056772988,6.26785786003773,0.673609176600959,0.709195873624307
3670,14.5188268662222,-28.6590755936605,91.0019594309642,141.667779856744,90.758150062073,51.3484402331217,90.380005769863,17.2557578665172,16.3214876263148,-25.9118958128799,15.8826921067841,-26.7507176991819,2.36892447635357,2.27686004465785,2.74996654600479,5.02682659066264,2.12198685134965,0.0152328903500505,0,27.3659580397534,49.9964478445395,6,-20,2.5,438.036545865477,567.233311242696,417.763316229551,237.235098484212,288.576845412643,437.25947301649,5054.25826891552,0.0269285457545097,20.9024951628687,0.841049253143954,0.0323408394356761,17.2557578665172,6.2678589854032,0.67360867945263,0.709195881421758
3680,14.5188160126942,-28.6590932336865,91.0019073025782,141.66785314701,90.758096499745,51.3485214520268,90.3799493395382,17.2559060066657,16.3214858754189,-25.9118991267039,15.8826881987471,-26.7507252453334,2.36892815051044,2.27686141111434,2.74997426516809,5.02683567628243,2.12198739552286,0.0152329310205837,0,27.3660380362326,49.996542399326,6,-20,2.5,438.036549326684,567.233428425679,417.763742779648,237.235500286319,288.577142179737,437.259521176299,5054.27570168011,0.0269286419177175,20.9026678731462,0.84105396768328,0.0323408285808853,17.2559060066657,6.26786008053361,0.673608195540724,0.709195890396429
