V_sep_liq[%],h_gc_out[kJ/kg],h_gc_mid[kJ/kg],T_mid[degC],T_gc_mid[degC],T_gc_out[degC],Q_heat_s1[kW],h_suc[kJ/kg],T_dis[degC],Q_heat_total[kW],Q_heat_s2[kW],h_dis[kJ/kg],W_comp[kW],h_eva_out[kJ/kg],T_app[K],label,condition
89.5150774298542,221.925421859578,362.682597433949,15.1951147351775,22.5887292928767,9.7025578389036,0.522171628125997,366.072457362916,24.2099936291007,2.04870896897023,1.52653734084423,410.830390202279,0.644635035495499,363.392659603266,9.7025578389036,0,0pct
89.5150774298542,221.925421859578,362.682597433949,15.1951147351775,22.5887292928767,9.7025578389036,0.522171628125997,366.072457362916,24.2099936291007,2.04870896897023,1.52653734084423,410.830390202279,0.644635035495499,363.392659603266,9.7025578389036,0,0pct
89.5150774298565,221.92542185776,362.682597444304,15.1951147366021,22.5887292946485,9.70255783837769,0.522173985878742,366.072457355894,24.2099936303011,2.0487182201217,1.52654423424295,410.830390196285,0.644637946442449,363.392659590823,9.70255783837769,0,0pct
89.5150774298565,221.92542185776,362.682597444304,15.1951147366021,22.5887292946485,9.70255783837769,0.522173985878742,366.072457355894,24.2099936303011,2.0487182201217,1.52654423424295,410.830390196285,0.644637946442449,363.392659590823,9.70255783837769,0,0pct
89.5150774298581,221.925421858312,362.682597444943,15.195114737352,22.5887292951878,9.70255783862552,0.522174744544427,366.072457349994,24.209993629372,2.04872119694919,1.52654645240476,410.830390189121,0.644638883123124,363.392659584109,9.70255783862552,0,0pct
89.5150774298581,221.925421858312,362.682597444943,15.195114737352,22.5887292951878,9.70255783862552,0.522174744544427,366.072457349994,24.209993629372,2.04872119694919,1.52654645240476,410.830390189121,0.644638883123124,363.392659584109,9.70255783862552,0,0pct
89.5150774298588,221.925421859964,362.682597443272,15.195114737785,22.5887292954233,9.70255783925876,0.522174895618725,366.072457347147,24.2099936287638,2.04872178971626,1.52654689409754,410.830390185172,0.644639069643471,363.392659581598,9.70255783925876,0,0pct
89.5150774298588,221.925421859964,362.682597443272,15.195114737785,22.5887292954233,9.70255783925876,0.522174895618725,366.072457347147,24.2099936287638,2.04872178971626,1.52654689409754,410.830390185172,0.644639069643471,363.392659581598,9.70255783925876,0,0pct
89.515077429859,221.925421861534,362.682597442071,15.1951147380509,22.5887292956194,9.70255783986027,0.522174894390647,366.072457346399,24.2099936287605,2.04872178486805,1.52654689047741,410.830390183967,0.644639068121174,363.392659581097,9.70255783986027,0,0pct
89.515077429859,221.925421861534,362.682597442071,15.1951147380509,22.5887292956194,9.70255783986027,0.522174894390647,366.072457346399,24.2099936287605,2.04872178486805,1.52654689047741,410.830390183967,0.644639068121174,363.392659581097,9.70255783986027,0,0pct
89.5150774298589,221.925421862578,362.682597441708,15.195114738215,22.5887292957968,9.70255784026233,0.522174884132272,366.072457346529,24.2099936290447,2.04872174459009,1.52654686045782,410.830390184064,0.644639055450615,363.392659581203,9.70255784026233,0,0pct
89.5150774298589,221.925421862578,362.682597441708,15.195114738215,22.5887292957968,9.70255784026233,0.522174884132272,366.072457346529,24.2099936290447,2.04872174459009,1.52654686045782,410.830390184064,0.644639055450615,363.392659581203,9.70255784026233,0,0pct
89.5150774298589,221.925421863131,362.682597441822,15.1951147383141,22.5887292959347,9.70255784048027,0.52217485087936,366.072457346815,24.2099936293463,2.04872161411017,1.52654676323081,410.830390184474,0.644639014397065,363.392659581336,9.70255784048027,0,0pct
89.5150774298589,221.925421863131,362.682597441822,15.1951147383141,22.5887292959347,9.70255784048027,0.52217485087936,366.072457346815,24.2099936293463,2.04872161411017,1.52654676323081,410.830390184474,0.644639014397065,363.392659581336,9.70255784048027,0,0pct
89.5150774298589,221.925421863363,362.682597442042,15.1951147383695,22.5887292960212,9.70255784057309,0.522174869355626,366.072457346993,24.2099936295439,2.04872168659839,1.52654681724276,410.830390184762,0.644639037207354,363.392659581358,9.70255784057309,0,0pct
89.5150774298589,221.925421863363,362.682597442042,15.1951147383695,22.5887292960212,9.70255784057309,0.522174869355626,366.072457346993,24.2099936295439,2.04872168659839,1.52654681724276,410.830390184762,0.644639037207354,363.392659581358,9.70255784057309,0,0pct
89.5150774298589,221.925421863452,362.682597442212,15.1951147384004,22.5887292960698,9.70255784060891,0.522174877977154,366.072457347056,24.2099936296468,2.04872172042661,1.52654684244946,410.830390184891,0.644639047852458,363.392659581318,9.70255784060891,0,0pct
89.5150774298589,221.925421863452,362.682597442212,15.1951147384004,22.5887292960698,9.70255784060891,0.522174877977154,366.072457347056,24.2099936296468,2.04872172042661,1.52654684244946,410.830390184891,0.644639047852458,363.392659581318,9.70255784060891,0,0pct
89.5150774298589,221.925421863484,362.682597442302,15.1951147384167,22.5887292960935,9.70255784062499,0.522174890293629,366.07245734706,24.209993629689,2.04872176875218,1.52654687845855,410.830390184919,0.644639063058711,363.392659581269,9.70255784062499,0,0pct
89.5150774298589,221.925421863484,362.682597442302,15.1951147384167,22.5887292960935,9.70255784062499,0.522174890293629,366.07245734706,24.209993629689,2.04872176875218,1.52654687845855,410.830390184919,0.644639063058711,363.392659581269,9.70255784062499,0,0pct
89.5150774298589,221.925421863501,362.682597442338,15.1951147384252,22.5887292961045,9.70255784063096,0.522174896862338,366.072457347044,24.2099936297028,2.0487217945257,1.52654689766337,410.83039018491,0.644639071168665,363.39265958123,9.70255784063096,0,0pct
89.5150774298589,221.925421863501,362.682597442338,15.1951147384252,22.5887292961045,9.70255784063096,0.522174896862338,366.072457347044,24.2099936297028,2.0487217945257,1.52654689766337,410.83039018491,0.644639071168665,363.39265958123,9.70255784063096,0,0pct
89.5150774298589,221.925421863516,362.682597442346,15.1951147384302,22.5887292961096,9.70255784063721,0.522174900146718,366.072457347031,24.2099936297072,2.04872180741237,1.52654690726565,410.830390184897,0.644639075223621,363.392659581211,9.70255784063721,0,0pct
89.5150774298589,221.925421863516,362.682597442346,15.1951147384302,22.5887292961096,9.70255784063721,0.522174900146718,366.072457347031,24.2099936297072,2.04872180741237,1.52654690726565,410.830390184897,0.644639075223621,363.392659581211,9.70255784063721,0,0pct
89.5150774298589,221.925421863524,362.682597442347,15.1951147384329,22.5887292961125,9.70255784064159,0.522174901788949,366.072457347026,24.2099936297103,2.04872181385572,1.52654691206677,410.830390184891,0.644639077251089,363.392659581203,9.70255784064159,0,0pct
