loss
195.62442016601562
170.1295928955078
167.3635711669922
166.8120880126953
167.63565063476562
166.51678466796875
165.08460998535156
165.17788696289062
164.78558349609375
164.8483123779297
164.9203338623047
164.39291381835938
164.3117218017578
164.52191162109375
163.23851013183594
164.55352783203125
163.85630798339844
164.00091552734375
164.3324737548828
164.03131103515625
164.1065216064453
163.27542114257812
163.63381958007812
164.31614685058594
163.55789184570312
163.5717315673828
163.55274963378906
162.84405517578125
163.1046600341797
163.2071533203125
162.7056427001953
162.84971618652344
162.32496643066406
162.61328125
162.4291229248047
163.2727813720703
162.2744903564453
162.25885009765625
161.99160766601562
162.2897491455078
162.23362731933594
162.4843292236328
162.57229614257812
162.2365264892578
161.91339111328125
162.4327850341797
162.79971313476562
162.25372314453125
162.25537109375
162.26402282714844
162.96945190429688
162.44065856933594
162.1255645751953
162.80532836914062
161.35789489746094
161.87802124023438
161.92686462402344
162.5214385986328
162.12753295898438
161.5343780517578
162.1659698486328
162.0448455810547
162.36416625976562
161.52120971679688
287.3204650878906
161.29010009765625
161.52635192871094
161.2542266845703
161.37998962402344
161.28501892089844
160.70211791992188
161.9442138671875
161.42892456054688
161.73007202148438
161.32403564453125
161.36265563964844
161.08277893066406
161.35821533203125
161.05999755859375
161.47816467285156
161.3468780517578
161.28382873535156
161.4160614013672
161.25730895996094
161.77906799316406
161.25343322753906
