loss
115.67994689941406
2.66896653175354
1.0620189905166626
0.6333556771278381
0.6660154461860657
0.729258120059967
0.6996963024139404
0.5646092891693115
0.5791172385215759
0.8075670599937439
0.5145648121833801
0.5021342039108276
0.5332034230232239
0.4582582116127014
0.4344375729560852
0.5014671683311462
0.5553521513938904
0.44421350955963135
0.49325671792030334
0.4711453914642334
0.448441743850708
0.45190635323524475
0.38149866461753845
0.5149272084236145
0.39285925030708313
0.4178008735179901
0.3117564618587494
0.41165417432785034
0.4372403919696808
0.45833805203437805
0.3282307982444763
0.393807053565979
0.3614039421081543
0.3456816077232361
0.315003901720047
0.4894213080406189
0.38754770159721375
0.28582486510276794
0.39474257826805115
0.3296221196651459
0.3784845471382141
0.3202495574951172
0.32767584919929504
0.3965250551700592
0.36624687910079956
0.38468286395072937
0.39278626441955566
0.3365459740161896
0.44500136375427246
0.3027533292770386
0.3087040185928345
0.2896966338157654
0.3285161554813385
