# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","liquid volume percentage - load=0.86 kg ""1""","liquid volume percentage - load=0.817 kg ""2""","liquid volume percentage - load=0.774 kg ""3""","liquid volume percentage - load=0.688 kg ""5""","liquid volume percentage - load=0.645 kg ""6""","liquid volume percentage - load=0.602 kg ""7""","liquid volume percentage - load=0.559 kg ""8""","liquid volume percentage - load=0.516 kg ""9""","liquid volume percentage - load=0.473 kg ""10""","liquid volume percentage - load=0.43 kg ""11"""
"s","%","%","%","%","%","%","%","%","%","%"
9.82000000000000e+03,8.95001974190074e+01,8.83655149141937e+01,7.99334486328087e+01,6.30693160657717e+01,5.46372497822682e+01,4.62051834987578e+01,3.77731172152534e+01,2.93410509317446e+01,2.09089846482366e+01,1.24769183647182e+01
9.83000000000000e+03,8.95001974190074e+01,8.83655149142262e+01,7.99334486328213e+01,6.30693160657842e+01,5.46372497822807e+01,4.62051834987707e+01,3.77731172152653e+01,2.93410509317550e+01,2.09089846482487e+01,1.24769183647321e+01
9.84000000000000e+03,8.95001974190074e+01,8.83655149142694e+01,7.99334486328336e+01,6.30693160657966e+01,5.46372497822928e+01,4.62051834987831e+01,3.77731172152768e+01,2.93410509317657e+01,2.09089846482607e+01,1.24769183647451e+01
9.85000000000000e+03,8.95001974190074e+01,8.83655149145072e+01,7.99334486330338e+01,6.30693160658224e+01,5.46372497823045e+01,4.62051834987950e+01,3.77731172152881e+01,2.93410509317766e+01,2.09089846482724e+01,1.24769183647577e+01
9.86000000000000e+03,8.95001974190074e+01,8.83655149144553e+01,7.99334486329362e+01,6.30693160658260e+01,5.46372497823162e+01,4.62051834988066e+01,3.77731172152993e+01,2.93410509317876e+01,2.09089846482836e+01,1.24769183647698e+01
9.87000000000000e+03,8.95001974190074e+01,8.83655149144728e+01,7.99334486329077e+01,6.30693160658347e+01,5.46372497823273e+01,4.62051834988179e+01,3.77731172153103e+01,2.93410509317986e+01,2.09089846482947e+01,1.24769183647815e+01
9.88000000000000e+03,8.95001974190074e+01,8.83655149145117e+01,7.99334486328945e+01,6.30693160658440e+01,5.46372497823383e+01,4.62051834988289e+01,3.77731172153211e+01,2.93410509318095e+01,2.09089846483054e+01,1.24769183647926e+01
9.89000000000000e+03,8.95001974190074e+01,8.83655149145581e+01,7.99334486328892e+01,6.30693160658537e+01,5.46372497823490e+01,4.62051834988396e+01,3.77731172153316e+01,2.93410509318201e+01,2.09089846483158e+01,1.24769183648032e+01
9.90000000000000e+03,8.95001974190074e+01,8.83655149146095e+01,7.99334486328893e+01,6.30693160658636e+01,5.46372497823593e+01,4.62051834988500e+01,3.77731172153418e+01,2.93410509318308e+01,2.09089846483258e+01,1.24769183648136e+01
9.91000000000000e+03,8.95001974190074e+01,8.83655149146642e+01,7.99334486328934e+01,6.30693160658781e+01,5.46372497823694e+01,4.62051834988601e+01,3.77731172153518e+01,2.93410509318408e+01,2.09089846483356e+01,1.24769183648234e+01
9.92000000000000e+03,8.95001974190074e+01,8.83655149147207e+01,7.99334486329008e+01,6.30693160658855e+01,5.46372497823792e+01,4.62051834988698e+01,3.77731172153616e+01,2.93410509318505e+01,2.09089846483452e+01,1.24769183648332e+01
9.93000000000000e+03,8.95001974190074e+01,8.83655149147773e+01,7.99334486329100e+01,6.30693160658941e+01,5.46372497823888e+01,4.62051834988794e+01,3.77731172153711e+01,2.93410509318602e+01,2.09089846483545e+01,1.24769183648425e+01
9.94000000000000e+03,8.95001974190074e+01,8.83655149148337e+01,7.99334486329202e+01,6.30693160659031e+01,5.46372497823982e+01,4.62051834988886e+01,3.77731172153802e+01,2.93410509318694e+01,2.09089846483635e+01,1.24769183648515e+01
9.95000000000000e+03,8.95001974190074e+01,8.83655149148891e+01,7.99334486329311e+01,6.30693160659120e+01,5.46372497824073e+01,4.62051834988975e+01,3.77731172153891e+01,2.93410509318784e+01,2.09089846483723e+01,1.24769183648603e+01
9.96000000000000e+03,8.95001974190074e+01,8.83655149149429e+01,7.99334486329420e+01,6.30693160659209e+01,5.46372497824162e+01,4.62051834989062e+01,3.77731172153979e+01,2.93410509318873e+01,2.09089846483808e+01,1.24769183648688e+01
9.97000000000000e+03,8.95001974190074e+01,8.83655149149953e+01,7.99334486329528e+01,6.30693160659297e+01,5.46372497824248e+01,4.62051834989147e+01,3.77731172154064e+01,2.93410509318957e+01,2.09089846483892e+01,1.24769183648771e+01
9.98000000000000e+03,8.95001974190074e+01,8.83655149150458e+01,7.99334486329633e+01,6.30693160659383e+01,5.46372497824332e+01,4.62051834989230e+01,3.77731172154147e+01,2.93410509319040e+01,2.09089846483973e+01,1.24769183648852e+01
9.99000000000000e+03,8.95001974190074e+01,8.83655149150948e+01,7.99334486329734e+01,6.30693160659468e+01,5.46372497824413e+01,4.62051834989311e+01,3.77731172154228e+01,2.93410509319121e+01,2.09089846484051e+01,1.24769183648931e+01
1.00000000000000e+04,8.95001974190074e+01,8.83655149151420e+01,7.99334486329833e+01,6.30693160659550e+01,5.46372497824493e+01,4.62051834989390e+01,3.77731172154307e+01,2.93410509319199e+01,2.09089846484128e+01,1.24769183649007e+01
1.00100000000000e+04,8.95001974190073e+01,8.83655149151877e+01,7.99334486329925e+01,6.30693160659631e+01,5.46372497824570e+01,4.62051834989467e+01,3.77731172154383e+01,2.93410509319274e+01,2.09089846484203e+01,1.24769183649081e+01
1.00200000000000e+04,8.95001974190074e+01,8.83655149152318e+01,7.99334486330014e+01,6.30693160659708e+01,5.46372497824646e+01,4.62051834989541e+01,3.77731172154458e+01,2.93410509319348e+01,2.09089846484275e+01,1.24769183649153e+01
1.00300000000000e+04,8.95001974190074e+01,8.83655149152742e+01,7.99334486330099e+01,6.30693160659784e+01,5.46372497824720e+01,4.62051834989614e+01,3.77731172154529e+01,2.93410509319419e+01,2.09089846484345e+01,1.24769183649224e+01
1.00400000000000e+04,8.95001974190074e+01,8.83655149153155e+01,7.99334486330180e+01,6.30693160659857e+01,5.46372497824790e+01,4.62051834989684e+01,3.77731172154599e+01,2.93410509319489e+01,2.09089846484414e+01,1.24769183649293e+01
1.00500000000000e+04,8.95001974190074e+01,8.83655149153554e+01,7.99334486330257e+01,6.30693160659929e+01,5.46372497824861e+01,4.62051834989754e+01,3.77731172154668e+01,2.93410509319563e+01,2.09089846484481e+01,1.24769183649361e+01
1.00600000000000e+04,8.95001974190074e+01,8.83655149153940e+01,7.99334486330332e+01,6.30693160659998e+01,5.46372497824942e+01,4.62051834989824e+01,3.77731172272921e+01,2.93410509319626e+01,2.09089846484547e+01,1.24769183649425e+01
1.00700000000000e+04,8.95001974190074e+01,8.83655149154315e+01,7.99334486330402e+01,6.30693160660067e+01,5.46372497824999e+01,4.62051834989889e+01,3.77731172208956e+01,2.93410509319690e+01,2.09089846484611e+01,1.24769183649488e+01
1.00800000000000e+04,8.95001974190074e+01,8.83655149154678e+01,7.99334486330472e+01,6.30693160660133e+01,5.46372497825059e+01,4.62051834989952e+01,3.77731172180992e+01,2.93410509319752e+01,2.09089846484673e+01,1.24769183649549e+01
1.00900000000000e+04,8.95001974190073e+01,8.83655149155031e+01,7.99334486330537e+01,6.30693160660197e+01,5.46372497825119e+01,4.62051834990013e+01,3.77731172161549e+01,2.93410509319812e+01,2.09089846484732e+01,1.24769183649610e+01
1.01000000000000e+04,8.95001974190074e+01,8.83655149155374e+01,7.99334486330601e+01,6.30693160660258e+01,5.46372497825179e+01,4.62051834990073e+01,3.77731172148423e+01,2.93410509319872e+01,2.09089846484791e+01,1.24769183649668e+01
1.01100000000000e+04,8.95001974190074e+01,8.83655149155708e+01,7.99334486330663e+01,6.30693160660318e+01,5.46372497825238e+01,4.62051834990131e+01,3.77731172140417e+01,2.93410509319929e+01,2.09089846484848e+01,1.24769183649723e+01
1.01200000000000e+04,8.95001974190074e+01,8.83655149156032e+01,7.99334486330722e+01,6.30693160660376e+01,5.46372497825294e+01,4.62051834990188e+01,3.77731172136264e+01,2.93410509319986e+01,2.09089846484904e+01,1.24769183649780e+01
1.01300000000000e+04,8.95001974190074e+01,8.83655149156347e+01,7.99334486330781e+01,6.30693160660433e+01,5.46372497825350e+01,4.62051834990244e+01,3.77731172134798e+01,2.93410509320041e+01,2.09089846484959e+01,1.24769183649833e+01
1.01400000000000e+04,8.95001974190074e+01,8.83655149156654e+01,7.99334486330837e+01,6.30693160660489e+01,5.46372497825406e+01,4.62051834990299e+01,3.77731172135073e+01,2.93410509320092e+01,2.09089846485011e+01,1.24769183649886e+01
1.01500000000000e+04,8.95001974190074e+01,8.83655149156951e+01,7.99334486330892e+01,6.30693160660544e+01,5.46372497825459e+01,4.62051834990351e+01,3.77731172136391e+01,2.93410509320145e+01,2.09089846485062e+01,1.24769183649938e+01
1.01600000000000e+04,8.95001974190074e+01,8.83655149157241e+01,7.99334486330944e+01,6.30693160660596e+01,5.46372497825511e+01,4.62051834990403e+01,3.77731172138262e+01,2.93410509320196e+01,2.09089846485112e+01,1.24769183649988e+01
1.01700000000000e+04,8.95001974190074e+01,8.83655149157523e+01,7.99334486330997e+01,6.30693160660647e+01,5.46372497825562e+01,4.62051834990453e+01,3.77731172141861e+01,2.93410509320245e+01,2.09089846485160e+01,1.24769183650035e+01
1.01800000000000e+04,8.95001974190074e+01,8.83655149157798e+01,7.99334486331046e+01,6.30693160660697e+01,5.46372497825612e+01,4.62051834990502e+01,3.77731172143102e+01,2.93410509320293e+01,2.09089846485208e+01,1.24769183650082e+01
1.01900000000000e+04,8.95001974190074e+01,8.83655149158065e+01,7.99334486331096e+01,6.30693160660745e+01,5.46372497825661e+01,4.62051834990549e+01,3.77731172144772e+01,2.93410509320340e+01,2.09089846485253e+01,1.24769183650336e+01
1.02000000000000e+04,8.95001974190074e+01,8.83655149158326e+01,7.99334486331144e+01,6.30693160660792e+01,5.46372497825709e+01,4.62051834990595e+01,3.77731172146370e+01,2.93410509320396e+01,2.09089846485298e+01,1.24769183650255e+01
1.02100000000000e+04,8.95001974190074e+01,8.83655149158579e+01,7.99334486331503e+01,6.30693160660839e+01,5.46372497825755e+01,4.62051834990640e+01,3.77731172147823e+01,2.93410509320434e+01,2.09089846485343e+01,1.24769183650256e+01
1.02200000000000e+04,8.95001974190074e+01,8.83655149158827e+01,7.99334486331367e+01,6.30693160660883e+01,5.46372497825798e+01,4.62051834990683e+01,3.77731172149110e+01,2.93410509320475e+01,2.09089846485385e+01,1.24769183650275e+01
1.02300000000000e+04,8.95001974190074e+01,8.83655149159067e+01,7.99334486331332e+01,6.30693160660926e+01,5.46372497825843e+01,4.62051834990725e+01,3.77731172150229e+01,2.93410509320516e+01,2.09089846485427e+01,1.24769183650301e+01
1.02400000000000e+04,8.95001974190074e+01,8.83655149159302e+01,7.99334486331324e+01,6.30693160660970e+01,5.46372497825885e+01,4.62051834990767e+01,3.77731172151186e+01,2.93410509320556e+01,2.09089846485467e+01,1.24769183650332e+01
1.02500000000000e+04,8.95001974190074e+01,8.83655149159530e+01,7.99334486331332e+01,6.30693160661011e+01,5.46372497825925e+01,4.62051834990809e+01,3.77731172151992e+01,2.93410509320596e+01,2.09089846485507e+01,1.24769183650364e+01
1.02600000000000e+04,8.95001974190074e+01,8.83655149159751e+01,7.99334486331353e+01,6.30693160661052e+01,5.46372497825966e+01,4.62051834990849e+01,3.77731172152663e+01,2.93410509320634e+01,2.09089846485545e+01,1.24769183650398e+01
1.02700000000000e+04,8.95001974190074e+01,8.83655149160042e+01,7.99334486331383e+01,6.30693160661091e+01,5.46372497826005e+01,4.62051834990887e+01,3.77731172153216e+01,2.93410509320671e+01,2.09089846485584e+01,1.24769183650435e+01
1.02800000000000e+04,8.95001974190074e+01,8.83655149160208e+01,7.99334486331419e+01,6.30693160661129e+01,5.46372497826042e+01,4.62051834990925e+01,3.77731172153671e+01,2.93410509320707e+01,2.09089846485691e+01,1.24769183650473e+01
1.02900000000000e+04,8.95001974190074e+01,8.83655149160395e+01,7.99334486331458e+01,6.30693160661165e+01,5.46372497826079e+01,4.62051834990960e+01,3.77731172154133e+01,2.93410509320744e+01,2.09089846485687e+01,1.24769183650719e+01
1.03000000000000e+04,8.95001974190074e+01,8.83655149160586e+01,7.99334486331524e+01,6.30693160661201e+01,5.46372497826115e+01,4.62051834990997e+01,3.77731172155321e+01,2.93410509320779e+01,2.09089846485704e+01,1.24769183650628e+01
1.03100000000000e+04,8.95001974190074e+01,8.83655149160774e+01,7.99334486331571e+01,6.30693160661238e+01,5.46372497826150e+01,4.62051834991031e+01,3.77731172155012e+01,2.93410509320813e+01,2.09089846485725e+01,1.24769183650619e+01
1.03200000000000e+04,8.95001974190074e+01,8.83655149160960e+01,7.99334486332891e+01,6.30693160684885e+01,5.46372497826185e+01,4.62051834991064e+01,3.77731172154973e+01,2.93410509320847e+01,2.09089846485751e+01,1.24769183650631e+01
1.03300000000000e+04,8.95001974190074e+01,8.83655149161146e+01,7.99334486332153e+01,6.30693160670225e+01,5.46372497826218e+01,4.62051834991097e+01,3.77731172154997e+01,2.93410509320879e+01,2.09089846485778e+01,1.24769183650649e+01
1.03400000000000e+04,8.95001974190074e+01,8.83655149161321e+01,7.99334486331901e+01,6.30693160665614e+01,5.46372497826250e+01,4.62051834991129e+01,3.77731172155037e+01,2.93410509320911e+01,2.09089846485807e+01,1.24769183650671e+01
1.03500000000000e+04,8.95001974190074e+01,8.83655149161495e+01,7.99334486331747e+01,6.30693160663012e+01,5.46372497826281e+01,4.62051834991159e+01,3.77731172155091e+01,2.93410509320941e+01,2.09089846485836e+01,1.24769183650696e+01
1.03600000000000e+04,8.95001974190074e+01,8.83655149161666e+01,7.99334486331654e+01,6.30693160661224e+01,5.46372497826311e+01,4.62051834991189e+01,3.77731172155171e+01,2.93410509320971e+01,2.09089846485865e+01,1.24769183650725e+01
1.03700000000000e+04,8.95001974190074e+01,8.83655149161832e+01,7.99334486331610e+01,6.30693160660081e+01,5.46372497826340e+01,4.62051834991219e+01,3.77731172155229e+01,2.93410509321000e+01,2.09089846485895e+01,1.24769183650754e+01
1.03800000000000e+04,8.95001974190074e+01,8.83655149161994e+01,7.99334486331602e+01,6.30693160659485e+01,5.46372497826369e+01,4.62051834991247e+01,3.77731172155293e+01,2.93410509321028e+01,2.09089846485925e+01,1.24769183650783e+01
1.03900000000000e+04,8.95001974190074e+01,8.83655149162152e+01,7.99334486331619e+01,6.30693160659191e+01,5.46372497826396e+01,4.62051834991275e+01,3.77731172155359e+01,2.93410509321055e+01,2.09089846485953e+01,1.24769183650813e+01
1.04000000000000e+04,8.95001974190074e+01,8.83655149162306e+01,7.99334486331653e+01,6.30693160659155e+01,5.46372497826425e+01,4.62051834991303e+01,3.77731172155425e+01,2.93410509321082e+01,2.09089846485979e+01,1.24769183650841e+01
1.04100000000000e+04,8.95001974190074e+01,8.83655149162456e+01,7.99334486331696e+01,6.30693160659276e+01,5.46372497826452e+01,4.62051834991329e+01,3.77731172155488e+01,2.93410509321109e+01,2.09089846486006e+01,1.24769183650869e+01
1.04200000000000e+04,8.95001974190074e+01,8.83655149162601e+01,7.99334486331744e+01,6.30693160659485e+01,5.46372497826479e+01,4.62051834991354e+01,3.77731172155548e+01,2.93410509321133e+01,2.09089846486031e+01,1.24769183650897e+01
1.04300000000000e+04,8.95001974190074e+01,8.83655149162744e+01,7.99334486331792e+01,6.30693160659737e+01,5.46372497826504e+01,4.62051834991378e+01,3.77731172155606e+01,2.93410509321157e+01,2.09089846486058e+01,1.24769183650924e+01
1.04400000000000e+04,8.95001974190074e+01,8.83655149162882e+01,7.99334486331840e+01,6.30693160660001e+01,5.46372497826528e+01,4.62051834991402e+01,3.77731172155660e+01,2.93410509321183e+01,2.09089846486082e+01,1.24769183650949e+01
1.04500000000000e+04,8.95001974190074e+01,8.83655149163017e+01,7.99334486331884e+01,6.30693160660258e+01,5.46372497826551e+01,4.62051834991426e+01,3.77731172155710e+01,2.93410509321206e+01,2.09089846486106e+01,1.24769183650972e+01
1.04600000000000e+04,8.95001974190074e+01,8.83655149165026e+01,7.99334486331927e+01,6.30693160660496e+01,5.46372497826575e+01,4.62051834991450e+01,3.77731172155757e+01,2.93410509321227e+01,2.09089846486127e+01,1.24769183650996e+01
1.04700000000000e+04,8.95001974190074e+01,8.83655149164065e+01,7.99334486331964e+01,6.30693160660711e+01,5.46372497826597e+01,4.62051834991471e+01,3.77731172155801e+01,2.93410509321248e+01,2.09089846486149e+01,1.24769183651018e+01
1.04800000000000e+04,8.95001974190074e+01,8.83655149163764e+01,7.99334486332000e+01,6.30693160660901e+01,5.46372497826618e+01,4.62051834991492e+01,3.77731172155872e+01,2.93410509321268e+01,2.09089846486170e+01,1.24769183651040e+01
1.04900000000000e+04,8.95001974190074e+01,8.83655149163657e+01,7.99334486332033e+01,6.30693160661064e+01,5.46372497826638e+01,4.62051834991513e+01,3.77731172155913e+01,2.93410509321289e+01,2.09089846486192e+01,1.24769183651061e+01
1.05000000000000e+04,8.95001974190074e+01,8.83655149163619e+01,7.99334486332063e+01,6.30693160661204e+01,5.46372497826659e+01,4.62051834991534e+01,3.77731172155930e+01,2.93410509321309e+01,2.09089846486213e+01,1.24769183651083e+01
1.05100000000000e+04,8.95001974190074e+01,8.83655149163632e+01,7.99334486332091e+01,6.30693160661323e+01,5.46372497826680e+01,4.62051834991554e+01,3.77731172155957e+01,2.93410509321330e+01,2.09089846486233e+01,1.24769183651102e+01
1.05200000000000e+04,8.95001974190074e+01,8.83655149163687e+01,7.99334486332117e+01,6.30693160661422e+01,5.46372497826699e+01,4.62051834991574e+01,3.77731172155986e+01,2.93410509321349e+01,2.09089846486251e+01,1.24769183651121e+01
1.05300000000000e+04,8.95001974190074e+01,8.83655149163769e+01,7.99334486332142e+01,6.30693160661506e+01,5.46372497826718e+01,4.62051834991593e+01,3.77731172156014e+01,2.93410509321369e+01,2.09089846486269e+01,1.24769183651140e+01
1.05400000000000e+04,8.95001974190074e+01,8.83655149163917e+01,7.99334486332165e+01,6.30693160661578e+01,5.46372497826737e+01,4.62051834991611e+01,3.77731172156045e+01,2.93410509321387e+01,2.09089846486287e+01,1.24769183651157e+01
1.05500000000000e+04,8.95001974190074e+01,8.83655149164002e+01,7.99334486332186e+01,6.30693160661637e+01,5.46372497826755e+01,4.62051834991627e+01,3.77731172156076e+01,2.93410509321405e+01,2.09089846486305e+01,1.24769183651176e+01
1.05600000000000e+04,8.95001974190074e+01,8.83655149164106e+01,7.99334486332207e+01,6.30693160661687e+01,5.46372497826773e+01,4.62051834991646e+01,3.77731172156107e+01,2.93410509321421e+01,2.09089846486321e+01,1.24769183651193e+01
1.05700000000000e+04,8.95001974190074e+01,8.83655149164215e+01,7.99334486332226e+01,6.30693160661731e+01,5.46372497826790e+01,4.62051834991662e+01,3.77731172156136e+01,2.93410509321438e+01,2.09089846486338e+01,1.24769183651208e+01
1.05800000000000e+04,8.95001974190074e+01,8.83655149164327e+01,7.99334486332244e+01,6.30693160661768e+01,5.46372497826807e+01,4.62051834991678e+01,3.77731172156166e+01,2.93410509321454e+01,2.09089846486354e+01,1.24769183651224e+01
1.05900000000000e+04,8.95001974190074e+01,8.83655149164436e+01,7.99334486332262e+01,6.30693160661799e+01,5.46372497826823e+01,4.62051834991695e+01,3.77731172156195e+01,2.93410509321470e+01,2.09089846486371e+01,1.24769183651241e+01
1.06000000000000e+04,8.95001974190074e+01,8.83655149164543e+01,7.99334486332279e+01,6.30693160661827e+01,5.46372497826839e+01,4.62051834991711e+01,3.77731172156222e+01,2.93410509321486e+01,2.09089846486387e+01,1.24769183651256e+01
1.06100000000000e+04,8.95001974190074e+01,8.83655149164648e+01,7.99334486332295e+01,6.30693160661851e+01,5.46372497826856e+01,4.62051834991727e+01,3.77731172156249e+01,2.93410509321502e+01,2.09089846486403e+01,1.24769183651272e+01
1.06200000000000e+04,8.95001974190074e+01,8.83655149164746e+01,7.99334486332312e+01,6.30693160661874e+01,5.46372497826872e+01,4.62051834991742e+01,3.77731172156273e+01,2.93410509321516e+01,2.09089846486418e+01,1.24769183651287e+01
1.06300000000000e+04,8.95001974190074e+01,8.83655149164842e+01,7.99334486332327e+01,6.30693160661894e+01,5.46372497826886e+01,4.62051834991756e+01,3.77731172156298e+01,2.93410509321530e+01,2.09089846486433e+01,1.24769183651302e+01
1.06400000000000e+04,8.95001974190074e+01,8.83655149164934e+01,7.99334486332342e+01,6.30693160661911e+01,5.46372497826900e+01,4.62051834991771e+01,3.77731172156324e+01,2.93410509321544e+01,2.09089846486445e+01,1.24769183651315e+01
1.06500000000000e+04,8.95001974190074e+01,8.83655149165021e+01,7.99334486332357e+01,6.30693160661929e+01,5.46372497826914e+01,4.62051834991785e+01,3.77731172156347e+01,2.93410509321557e+01,2.09089846486459e+01,1.24769183651393e+01
1.06600000000000e+04,8.95001974190074e+01,8.83655149165105e+01,7.99334486332371e+01,6.30693160661947e+01,5.46372497826927e+01,4.62051834991797e+01,3.77731172156368e+01,2.93410509321604e+01,2.09089846486471e+01,1.24769183651370e+01
1.06700000000000e+04,8.95001974190074e+01,8.83655149165185e+01,7.99334486332385e+01,6.30693160661964e+01,5.46372497826940e+01,4.62051834991818e+01,3.77731172156390e+01,2.93410509321598e+01,2.09089846486484e+01,1.24769183651367e+01
1.06800000000000e+04,8.95001974190074e+01,8.83655149165263e+01,7.99334486332398e+01,6.30693160661979e+01,5.46372497826953e+01,4.62051834991825e+01,3.77731172156410e+01,2.93410509321608e+01,2.09089846486503e+01,1.24769183651368e+01
1.06900000000000e+04,8.95001974190074e+01,8.83655149165337e+01,7.99334486332411e+01,6.30693160661995e+01,5.46372497826965e+01,4.62051834991835e+01,3.77731172156432e+01,2.93410509321611e+01,2.09089846486559e+01,1.24769183651373e+01
1.07000000000000e+04,8.95001974190074e+01,8.83655149165408e+01,7.99334486332423e+01,6.30693160662009e+01,5.46372497826978e+01,4.62051835096965e+01,3.77731172156453e+01,2.93410509321618e+01,2.09089846486555e+01,1.24769183651381e+01
1.07100000000000e+04,8.95001974190074e+01,8.83655149165479e+01,7.99334486332437e+01,6.30693160662023e+01,5.46372497826990e+01,4.62051835042014e+01,3.77731172156472e+01,2.93410509321627e+01,2.09089846486546e+01,1.24769183651390e+01
1.07200000000000e+04,8.95001974190074e+01,8.83655149165548e+01,7.99334486332448e+01,6.30693160662034e+01,5.46372497827002e+01,4.62051835015228e+01,3.77731172156490e+01,2.93410509321637e+01,2.09089846486545e+01,1.24769183651400e+01
1.07300000000000e+04,8.95001974190074e+01,8.83655149165612e+01,7.99334486332458e+01,6.30693160662047e+01,5.46372497827013e+01,4.62051834996457e+01,3.77731172156508e+01,2.93410509321647e+01,2.09089846486549e+01,1.24769183651410e+01
1.07400000000000e+04,8.95001974190074e+01,8.83655149165675e+01,7.99334486332470e+01,6.30693160662060e+01,5.46372497827023e+01,4.62051834983900e+01,3.77731172156525e+01,2.93410509321658e+01,2.09089846486555e+01,1.24769183651421e+01
1.07500000000000e+04,8.95001974190074e+01,8.83655149165735e+01,7.99334486332480e+01,6.30693160662072e+01,5.46372497827034e+01,4.62051834976347e+01,3.77731172156542e+01,2.93410509321669e+01,2.09089846486563e+01,1.24769183651433e+01
1.07600000000000e+04,8.95001974190074e+01,8.83655149165795e+01,7.99334486332490e+01,6.30693160662084e+01,5.46372497827044e+01,4.62051834972527e+01,3.77731172156559e+01,2.93410509321679e+01,2.09089846486572e+01,1.24769183651445e+01
1.07700000000000e+04,8.95001974190074e+01,8.83655149165851e+01,7.99334486332499e+01,6.30693160662095e+01,5.46372497827054e+01,4.62051834971284e+01,3.77731172156574e+01,2.93410509321689e+01,2.09089846486583e+01,1.24769183651456e+01
1.07800000000000e+04,8.95001974190074e+01,8.83655149165907e+01,7.99334486332510e+01,6.30693160662106e+01,5.46372497827065e+01,4.62051834971693e+01,3.77731172156591e+01,2.93410509321699e+01,2.09089846486594e+01,1.24769183651467e+01
1.07900000000000e+04,8.95001974190074e+01,8.83655149165963e+01,7.99334486332519e+01,6.30693160662116e+01,5.46372497827074e+01,4.62051834973081e+01,3.77731172156608e+01,2.93410509321710e+01,2.09089846486604e+01,1.24769183651478e+01
1.08000000000000e+04,8.95001974190074e+01,8.83655149166016e+01,7.99334486332529e+01,6.30693160662127e+01,5.46372497827083e+01,4.62051834974978e+01,3.77731172156624e+01,2.93410509321719e+01,2.09089846486614e+01,1.24769183651488e+01
1.08100000000000e+04,8.95001974190074e+01,8.83655149166068e+01,7.99334486332539e+01,6.30693160662137e+01,5.46372497827092e+01,4.62051834977069e+01,3.77731172156639e+01,2.93410509321729e+01,2.09089846486624e+01,1.24769183651497e+01
1.08200000000000e+04,8.95001974190074e+01,8.83655149166119e+01,7.99334486332549e+01,6.30693160662147e+01,5.46372497827101e+01,4.62051834979151e+01,3.77731172156653e+01,2.93410509321739e+01,2.09089846486634e+01,1.24769183651508e+01
1.08300000000000e+04,8.95001974190074e+01,8.83655149166168e+01,7.99334486332558e+01,6.30693160662155e+01,5.46372497827110e+01,4.62051834981109e+01,3.77731172156667e+01,2.93410509321747e+01,2.09089846486643e+01,1.24769183651516e+01
1.08400000000000e+04,8.95001974190074e+01,8.83655149166215e+01,7.99334486332567e+01,6.30693160662165e+01,5.46372497827119e+01,4.62051834982875e+01,3.77731172156680e+01,2.93410509321755e+01,2.09089846486652e+01,1.24769183651523e+01
1.08500000000000e+04,8.95001974190074e+01,8.83655149166328e+01,7.99334486332576e+01,6.30693160662175e+01,5.46372497827127e+01,4.62051834984426e+01,3.77731172156725e+01,2.93410509321764e+01,2.09089846486660e+01,1.24769183651532e+01
1.08600000000000e+04,8.95001974190074e+01,8.83655149166336e+01,7.99334486332585e+01,6.30693160662184e+01,5.46372497827135e+01,4.62051834985754e+01,3.77731172156720e+01,2.93410509321771e+01,2.09089846486669e+01,1.24769183651539e+01
1.08700000000000e+04,8.95001974190074e+01,8.83655149166366e+01,7.99334486332592e+01,6.30693160662193e+01,5.46372497827143e+01,4.62051834986873e+01,3.77731172156963e+01,2.93410509321779e+01,2.09089846486677e+01,1.24769183651547e+01
1.08800000000000e+04,8.95001974190074e+01,8.83655149166399e+01,7.99334486332599e+01,6.30693160662202e+01,5.46372497827151e+01,4.62051834987803e+01,3.77731172156826e+01,2.93410509321787e+01,2.09089846486685e+01,1.24769183651554e+01
1.08900000000000e+04,8.95001974190074e+01,8.83655149166435e+01,7.99334486332607e+01,6.30693160662211e+01,5.46372497827158e+01,4.62051834988565e+01,3.77731172158067e+01,2.93410509321794e+01,2.09089846486693e+01,1.24769183651562e+01
1.09000000000000e+04,8.95001974190074e+01,8.83655149166471e+01,7.99334486332615e+01,6.30693160662220e+01,5.46372497827165e+01,4.62051834989184e+01,3.77731172157301e+01,2.93410509321802e+01,2.09089846486700e+01,1.24769183651569e+01
1.09100000000000e+04,8.95001974190074e+01,8.83655149166509e+01,7.99334486332623e+01,6.30693160662228e+01,5.46372497827172e+01,4.62051834989680e+01,3.77731172157006e+01,2.93410509321809e+01,2.09089846486708e+01,1.24769183651575e+01
1.09200000000000e+04,8.95001974190074e+01,8.83655149166546e+01,7.99334486332629e+01,6.30693160662235e+01,5.46372497827178e+01,4.62051834990076e+01,3.77731172156814e+01,2.93410509321815e+01,2.09089846486714e+01,1.24769183651581e+01
1.09300000000000e+04,8.95001974190074e+01,8.83655149166584e+01,7.99334486332636e+01,6.30693160662244e+01,5.46372497827186e+01,4.62051834990389e+01,3.77731172156690e+01,2.93410509321822e+01,2.09089846486720e+01,1.24769183651587e+01
1.09400000000000e+04,8.95001974190074e+01,8.83655149166621e+01,7.99334486332642e+01,6.30693160662252e+01,5.46372497827193e+01,4.62051834990636e+01,3.77731172156619e+01,2.93410509321828e+01,2.09089846486727e+01,1.24769183651593e+01
