time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],N_comp[rpm],Valve_open[null],V_sep_liq[%],SH_suc[K],SH_evap[K],T_app[K],PR[null],eta_is[null],eta_v[null]
80,17.3078061054066,-24.0852739010683,58.7390186179675,24.7655291096464,58.6335138045355,21.0465798285136,58.3768458150142,13.1570570622373,18.0023977788859,-22.844379659815,17.8260746706354,-23.1560018636974,0.622185074121515,0.45495781130529,1.54452322338685,1.99948103469214,3.21364352482302,0.0105986164528187,0,15.4272071205734,19.3510138610649,6,-20,2.5,376.254911293062,420.720722823554,377.794571723493,232.065812666826,272.479678043171,376.021723790134,2000,0.025,89.5122493717878,0.0359953555243067,0.0371466784918084,13.1570570622373,3.39378765051098,1,1
80.0000000000002,17.3078061054066,-24.0852739010683,58.7390186179675,24.765529109647,58.6335138045355,21.0465798285137,58.3768458150143,13.1570570622358,18.0023977788859,-22.844379659815,17.8260746706354,-23.1560018636974,0.622185074579506,0.454957811640181,1.54452322452377,1.99948103616395,3.213643524823,0.0105986164606202,0,15.4272071205734,19.3510138610649,6,-20,2.5,376.254911293062,420.720722823555,377.794571723494,232.065812666825,272.479678043171,376.021723790134,2000,0.025,89.5122493717878,0.0359953555243067,0.0371466784918084,13.1570570622358,3.39378765051098,1,1
90,17.3495024359975,-24.0097583005246,59.5733726369419,26.8527025510356,59.4708870209429,21.6551723761764,59.224044571868,13.1635184042525,18.0381834682686,-22.7814092709698,17.8626441582027,-23.0911854378429,0.642767168519945,0.42803253157194,1.5798129597208,2.00784549129274,3.12375240931497,0.0104326660467659,0,15.6871691386848,19.7724607967947,6,-20,2.5,377.766655526909,424.348028572022,383.319922270793,231.890464772675,273.197805114037,375.204668816603,2000,0.025,89.5121550434813,0.0360928249650385,0.0372248998694147,13.1635184042525,3.43372225553492,1,1
90.0000000000002,17.3495024359975,-24.0097583005246,59.5733726369419,26.8527025510355,59.4708870209429,21.6551723761764,59.224044571868,13.1635184042531,18.0381834682686,-22.7814092709698,17.8626441582027,-23.0911854378429,0.642767168519942,0.428032531571941,1.5798129597208,2.00784549129274,3.12375240931499,0.0104326660467659,0,15.6871691386848,19.7724607967947,6,-20,2.5,377.766655526909,424.348028572022,383.319922270792,231.890464772674,273.197805114037,375.204668816603,2000,0.025,89.5121550434813,0.0360928249650385,0.0372248998694147,13.1635184042531,3.43372225553492,1,1
100,17.3561559813951,-23.9977206218585,59.6620211145267,26.5851894562917,59.5595251151743,21.7191850666663,59.3118940398594,13.0651672748438,18.0465432192956,-22.7667120030714,17.8707376696616,-23.0768533745816,0.642891059625882,0.413492431867676,1.59507007706632,2.008562508934,3.1242657350109,0.0104764387471047,0,15.7458651645576,19.8843660505262,6,-20,2.5,376.9163792923,423.303926184959,383.835129406861,231.582048415276,272.798156308113,374.108857700248,2000,0.025,89.512365200663,0.0361082189285185,0.0372423177468839,13.0651672748438,3.43751353574382,1,1
100,17.3561559813951,-23.9977206218585,59.6620211145267,26.5851894562917,59.5595251151743,21.7191850666663,59.3118940398594,13.0651672748438,18.0465432192956,-22.7667120030714,17.8707376696616,-23.0768533745816,0.642891059625884,0.413492431867676,1.59507007706632,2.008562508934,3.1242657350109,0.0104764387471047,0,15.7458651645576,19.8843660505262,6,-20,2.5,376.9163792923,423.303926184959,383.835129406861,231.582048415276,272.798156308113,374.108857700248,2000,0.025,89.512365200663,0.0361082189285185,0.0372423177468839,13.0651672748438,3.43751353574382,1,1
110,17.357196425821,-23.9958385477576,59.6742581684549,26.3491204282396,59.5716485748017,21.7279343292408,59.322905518793,13.1282804798279,18.0489429243832,-22.762493996553,17.8728446992773,-23.0731230045199,0.642137331582377,0.40915495452388,1.59520441623462,2.0043593707585,3.12138739203854,0.0105049499290915,0,15.7805630762338,19.8750090211076,6,-20,2.5,376.359676355823,422.566019612986,383.617242390279,231.764598921985,272.721180124855,373.671879665245,2000,0.025,89.5124902469357,0.0361106205383557,0.0372468546960363,13.1282804798279,3.43801249375054,1,1
110,17.357196425821,-23.9958385477576,59.6742581684549,26.3491204282398,59.5716485748017,21.7279343292408,59.322905518793,13.1282804798279,18.0489429243832,-22.762493996553,17.8728446992773,-23.0731230045199,0.64213733158237,0.409154954523876,1.59520441623462,2.0043593707585,3.12138739203856,0.0105049499290915,0,15.7805630762338,19.8750090211076,6,-20,2.5,376.359676355823,422.566019612986,383.617242390279,231.764598921985,272.721180124855,373.671879665245,2000,0.025,89.5124902469357,0.0361106205383557,0.0372468546960363,13.1282804798279,3.43801249375054,1,1
120,17.3599539784398,-23.9908507806286,59.7053287416192,26.3507612537466,59.6025828298863,21.750252325231,59.3532934192351,13.2131327812125,18.0516622251857,-22.7577147228482,17.8755739025389,-23.0682915908232,0.641679517739125,0.410614540839382,1.59155824965639,2.00217279049577,3.12020679349431,0.0105118772810819,0,15.8067629995809,19.8830746045701,6,-20,2.5,376.334291889336,422.474607445096,383.412646402385,232.006935785815,272.934744803688,373.720950880307,2000,0.025,89.5124879499051,0.0361169778712451,0.037252732191007,13.2131327812125,3.43925616483605,1,1
120,17.3599539784398,-23.9908507806286,59.7053287416192,26.3507612537466,59.6025828298863,21.750252325231,59.3532934192351,13.2131327812125,18.0516622251857,-22.7577147228482,17.8755739025389,-23.0682915908232,0.641679517739125,0.410614540839382,1.59155824965639,2.00217279049577,3.12020679349431,0.0105118772810819,0,15.8067629995809,19.8830746045701,6,-20,2.5,376.334291889336,422.474607445096,383.412646402385,232.006935785815,272.934744803688,373.720950880307,2000,0.025,89.5124879499051,0.0361169778712451,0.037252732191007,13.2131327812125,3.43925616483605,1,1
130,17.3624302986239,-23.9863722015133,59.7356116175739,26.4333777957424,59.6328717477377,21.7720955075375,59.3836391451986,13.2509016782464,18.0537784275463,-22.7539957793972,17.8777625178755,-23.0644175508358,0.64199438311244,0.412072631287314,1.58977901664823,2.00185164793554,3.118176265391,0.0105074690903741,0,15.8211874702271,19.9077903198739,6,-20,2.5,376.448486617909,422.628129365015,383.411013640657,232.11111420963,273.086866952861,373.797273703613,2000,0.025,89.5124633671233,0.0361226768544931,0.0372574459063628,13.2509016782464,3.44050980134437,1,1
130,17.3624302986239,-23.9863722015133,59.7356116175739,26.4333777957424,59.6328717477377,21.7720955075375,59.3836391451986,13.2509016782464,18.0537784275463,-22.7539957793972,17.8777625178755,-23.0644175508358,0.64199438311244,0.412072631287314,1.58977901664823,2.00185164793554,3.118176265391,0.0105074690903741,0,15.8211874702271,19.9077903198739,6,-20,2.5,376.448486617909,422.628129365015,383.411013640657,232.11111420963,273.086866952861,373.797273703613,2000,0.025,89.5124633671233,0.0361226768544931,0.0372574459063628,13.2509016782464,3.44050980134437,1,1
140,17.3635461444523,-23.9843542809708,59.7498894035686,26.4790244614829,59.6471750359815,21.782407363011,59.3980610309984,13.2544660550017,18.0547070908576,-22.752363877539,17.878730975643,-23.0627034068868,0.64226268646104,0.412402487393426,1.58974694965816,2.00214943705159,3.11733731268699,0.0105043445547849,0,15.8263945554921,19.9236097272912,6,-20,2.5,376.508947180525,422.720345192843,383.460162394901,232.118311281116,273.130549983364,373.814937465329,2000,0.025,89.5124522086805,0.0361252416578282,0.0372595317624587,13.2544660550017,3.44111098657453,1,1
140,17.3635461444523,-23.9843542809708,59.7498894035686,26.4790244614829,59.6471750359815,21.782407363011,59.3980610309984,13.2544660550017,18.0547070908576,-22.752363877539,17.878730975643,-23.0627034068868,0.64226268646104,0.412402487393426,1.58974694965816,2.00214943705159,3.11733731268699,0.0105043445547849,0,15.8263945554921,19.9236097272912,6,-20,2.5,376.508947180525,422.720345192843,383.460162394901,232.118311281116,273.130549983364,373.814937465329,2000,0.025,89.5124522086805,0.0361252416578282,0.0372595317624587,13.2544660550017,3.44111098657453,1,1
150,17.3637446422835,-23.9839953232157,59.7527542691133,26.4849370856801,59.6500548344435,21.7844832918254,59.4009841288767,13.2504177169137,18.0548989445487,-22.7520267485449,17.8789244273648,-23.0623610107363,0.642359683558236,0.412190595175372,1.59009884213829,2.00228943731366,3.1170845377816,0.0105039007786616,0,15.8273688045057,19.9282351430149,6,-20,2.5,376.509086963018,422.729147800928,383.487479028435,232.105732794833,273.123429048865,373.798325881273,2000,0.025,89.5124536677224,0.0361256976986795,0.0372599484177272,13.2504177169137,3.44123663991267,1,1
150,17.3637446422835,-23.9839953232157,59.7527542691133,26.4849370856801,59.6500548344435,21.7844832918254,59.4009841288767,13.2504177169137,18.0548989445487,-22.7520267485449,17.8789244273648,-23.0623610107363,0.642359683558236,0.412190595175372,1.59009884213829,2.00228943731366,3.1170845377816,0.0105039007786616,0,15.8273688045057,19.9282351430149,6,-20,2.5,376.509086963018,422.729147800928,383.487479028435,232.105732794833,273.123429048865,373.798325881273,2000,0.025,89.5124536677224,0.0361256976986795,0.0372599484177272,13.2504177169137,3.44123663991267,1,1
160,17.3637031711043,-23.984070318247,59.7522806782448,26.4792088596996,59.64958098733,21.7841417204133,59.4004986115977,13.249215865506,18.0548897677565,-22.7520428741213,17.8789086387901,-23.0623889553185,0.642349221892244,0.41203453635709,1.59023140199736,2.00226593835445,3.11709872155857,0.0105044498993646,0,15.8274715136732,19.927941610795,6,-20,2.5,376.496587950623,422.713520690198,383.488759726559,232.102307581783,273.11545089003,373.786263801238,2000,0.025,89.5124566550892,0.0361256024256207,0.0372599144124059,13.249215865506,3.44121758414306,1,1
160,17.3637031711043,-23.984070318247,59.7522806782448,26.4792088596996,59.64958098733,21.7841417204133,59.4004986115977,13.249215865506,18.0548897677565,-22.7520428741213,17.8789086387901,-23.0623889553185,0.642349221892244,0.41203453635709,1.59023140199736,2.00226593835445,3.11709872155857,0.0105044498993646,0,15.8274715136732,19.927941610795,6,-20,2.5,376.496587950623,422.713520690198,383.488759726559,232.102307581783,273.11545089003,373.786263801238,2000,0.025,89.5124566550892,0.0361256024256207,0.0372599144124059,13.249215865506,3.44121758414306,1,1
