#,time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,2.3746948624784645e+002,2.3746948624784645e+002,2.3746948624784645e+002,2.3746948624784645e+002,2.3746948624784645e+002,2.3746948624784645e+002
1.0000000000000002e+001,2.0176178645753502e+001,-1.6839407680746547e+001,6.7180919899909014e+001,7.8929333335882063e+001,6.7076868481075877e+001,2.6876042986755692e+001,6.6898001762829907e+001,7.9243535168626522e+000,2.0792190005554243e+001,-1.8188747398786802e+001,2.0635410692958448e+001,-1.8437787993870018e+001,7.9539225760297039e-001,1.9689253470618384e+000,7.6318722624511204e-001,2.7321125733069502e+000,3.4349247772923595e+000,9.5091882730379638e-003,0.0000000000000000e+000,5.8942234262224815e+000,1.9450252851232165e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4016622487825629e+002,5.0371062000281711e+002,2.9665558117847667e+002,2.1639770802130849e+002,4.1488470744675834e+002,3.8178863850939422e+002
1.0000000000000021e+001,2.0176178645753495e+001,-1.6839407680747570e+001,6.7180919899909043e+001,7.8929333335881722e+001,6.7076868481075905e+001,2.6876042986755749e+001,6.6898001762829921e+001,7.9243535168618564e+000,2.0792190005554236e+001,-1.8188747398786830e+001,2.0635410692958441e+001,-1.8437787993870046e+001,7.9539225811637693e-001,1.9689253483327456e+000,7.6318722673770023e-001,2.7321125750704458e+000,3.4349247772923381e+000,9.5091882791759168e-003,0.0000000000000000e+000,5.8942234262225384e+000,1.9450252851232165e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4016622487825629e+002,5.0371062000281711e+002,2.9665558117847530e+002,2.1639770802131036e+002,4.1488470744675817e+002,3.8178863850939467e+002
2.0000000000000004e+001,1.7934019511785756e+001,-2.2475620645978466e+001,6.8935612996198586e+001,8.5119163308379314e+001,6.8845854986683776e+001,2.8013689505443665e+001,6.8658968324209397e+001,3.9977435885914474e+000,1.8507356743039292e+001,-2.1964190407271019e+001,1.8331626607501775e+001,-2.2268477198305362e+001,8.1762979752361642e-001,1.5438071651633294e+000,9.9815351359517757e-001,2.5419606787585067e+000,3.1089384052017559e+000,8.3650777004508729e-003,0.0000000000000000e+000,8.8083821655816337e+000,2.3453324157338443e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3792723542222848e+002,5.1042394987350320e+002,3.2587011541478455e+002,2.0654623710324447e+002,2.6682895685000096e+002,3.4692219658867998e+002
2.0000000000000043e+001,1.7934019511785753e+001,-2.2475620645978182e+001,6.8935612996198572e+001,8.5119163308379257e+001,6.8845854986683747e+001,2.8013689505443665e+001,6.8658968324209368e+001,3.9977435885919022e+000,1.8507356743039288e+001,-2.1964190407271019e+001,1.8331626607501768e+001,-2.2268477198305362e+001,8.1762979752361298e-001,1.5438071651633256e+000,9.9815351359515692e-001,2.5419606787584828e+000,3.1089384052017399e+000,8.3650777004508712e-003,0.0000000000000000e+000,8.8083821655816337e+000,2.3453324157338443e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3792723542222848e+002,5.1042394987350292e+002,3.2587011541478466e+002,2.0654623710324702e+002,2.6682895685000085e+002,3.4692219658867992e+002
3.0000000000000004e+001,1.7433313498989875e+001,-2.3538550072906276e+001,6.5088249963061699e+001,8.1262653811542691e+001,6.4993316897053020e+001,2.5499355429684499e+001,6.4804081356926318e+001,3.2372643737152771e+000,1.8019779960083589e+001,-2.2813781816680972e+001,1.7831570829260659e+001,-2.3146254236523532e+001,7.8528944791463196e-001,1.1879519160396195e+000,1.3179780073517986e+000,2.5059299233914181e+000,3.1910907883023474e+000,8.2542747095026257e-003,0.0000000000000000e+000,1.1588592296691274e+001,2.3672317617950341e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3771886720428580e+002,5.0864988513376562e+002,3.6473028494502881e+002,2.0505810855932000e+002,2.4968742486456753e+002,3.4472826272011559e+002
3.0000000000000064e+001,1.7433313498989875e+001,-2.3538550072906219e+001,6.5088249963061671e+001,8.1262653811543828e+001,6.4993316897052978e+001,2.5499355429684499e+001,6.4804081356926289e+001,3.2372643737098201e+000,1.8019779960083589e+001,-2.2813781816680972e+001,1.7831570829260659e+001,-2.3146254236523532e+001,7.8528944791464173e-001,1.1879519160396279e+000,1.3179780073518357e+000,2.5059299233914638e+000,3.1910907883023660e+000,8.2542747095026223e-003,0.0000000000000000e+000,1.1588592296691274e+001,2.3672317617950284e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3771886720428586e+002,5.0864988513376659e+002,3.6473028494502870e+002,2.0505810855931534e+002,2.4968742486456753e+002,3.4472826272011565e+002
4.0000000000000007e+001,1.7299067790983045e+001,-2.3816822375513880e+001,6.1972724786345331e+001,7.7040171575550914e+001,6.1874940739948514e+001,2.3364178318442384e+001,6.1686827757189164e+001,4.1442925704026266e+000,1.7894354420390705e+001,-2.3035059736231034e+001,1.7704893526004938e+001,-2.3371484325391435e+001,7.5138233368032437e-001,9.4760207649292882e-001,1.5198742150544826e+000,2.4674762915474115e+000,3.2839157655750788e+000,8.2706069393962516e-003,0.0000000000000000e+000,1.3499942808483070e+001,2.3220906982314432e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3767376754379222e+002,5.0588851347177354e+002,3.9131384157204678e+002,2.0754568208973527e+002,2.4935218275194208e+002,3.5053741842657445e+002
4.0000000000000085e+001,1.7299067790983045e+001,-2.3816822375513880e+001,6.1972724786345310e+001,7.7040171575551938e+001,6.1874940739948492e+001,2.3364178318442328e+001,6.1686827757189150e+001,4.1442925704051277e+000,1.7894354420390705e+001,-2.3035059736231034e+001,1.7704893526004938e+001,-2.3371484325391435e+001,7.5138233368033636e-001,9.4760207649292727e-001,1.5198742150544922e+000,2.4674762915474195e+000,3.2839157655750366e+000,8.2706069393962463e-003,0.0000000000000000e+000,1.3499942808483070e+001,2.3220906982314432e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3767376754379222e+002,5.0588851347177467e+002,3.9131384157204803e+002,2.0754568208973527e+002,2.4935218275194211e+002,3.5053741842657456e+002
5.0000000000000007e+001,1.7270396288907374e+001,-2.3883086615247322e+001,6.0325838531654519e+001,7.4598180337526060e+001,6.0225221456987079e+001,2.3696196763766295e+001,6.0022742763094321e+001,5.9583190310955274e+000,1.7870150403862784e+001,-2.3077893150830647e+001,1.7681724152259751e+001,-2.3412808309499951e+001,7.3424138526583760e-001,7.7118839206101786e-001,1.6576603160758010e+000,2.4288487081368189e+000,3.3079703172239956e+000,8.3190284728415116e-003,0.0000000000000000e+000,1.4560399104807743e+001,2.2608058630327093e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3765585593962055e+002,5.0420258178765494e+002,4.1150084449000570e+002,2.1223955797230278e+002,2.5311511740430439e+002,3.5688213364162510e+002
5.0000000000000107e+001,1.7270396288907374e+001,-2.3883086615247322e+001,6.0325838531654512e+001,7.4598180337526060e+001,6.0225221456987065e+001,2.3696196763766579e+001,6.0022742763094300e+001,5.9583190310942769e+000,1.7870150403862784e+001,-2.3077893150830647e+001,1.7681724152259751e+001,-2.3412808309499951e+001,7.3424138526583738e-001,7.7118839206102319e-001,1.6576603160758372e+000,2.4288487081368606e+000,3.3079703172240538e+000,8.3190284728415081e-003,0.0000000000000000e+000,1.4560399104807743e+001,2.2608058630327093e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3765585593962055e+002,5.0420258178765494e+002,4.1150084449000502e+002,2.1223955797229766e+002,2.5311511740430444e+002,3.5688213364162516e+002
6.0000000000000007e+001,1.7149923711490413e+001,-2.4372424339151195e+001,5.6950709805633899e+001,1.9817239989606890e+001,5.6850042423943677e+001,1.9726665147308154e+001,5.6625828501350455e+001,8.4322086956448743e+000,1.7871159886333416e+001,-2.3076105839453504e+001,1.7689946692922032e+001,-2.3398138362447867e+001,6.1008323744124637e-001,2.0722519636487854e-001,1.8752047431147023e+000,2.0824299394795807e+000,3.4133538043325236e+000,1.0902838883749747e-002,0.0000000000000000e+000,1.4104828415543182e+001,1.8767157318996283e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.6760150404565542e+002,4.1012882260343508e+002,3.9112228691356631e+002,2.1912994958666869e+002,2.5805215580350506e+002,3.6603512845605246e+002
6.0000000000000128e+001,1.7149923711490413e+001,-2.4372424339151195e+001,5.6950709805633913e+001,1.9817239989606946e+001,5.6850042423943705e+001,1.9726665147308154e+001,5.6625828501350483e+001,8.4322086956411226e+000,1.7871159886333416e+001,-2.3076105839453504e+001,1.7689946692922032e+001,-2.3398138362447867e+001,6.1008323744124893e-001,2.0722519636488784e-001,1.8752047431147185e+000,2.0824299394796064e+000,3.4133538043325515e+000,1.0902838883749747e-002,0.0000000000000000e+000,1.4104828415543182e+001,1.8767157318996340e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.6760150404565547e+002,4.1012882260343531e+002,3.9112228691356569e+002,2.1912994958666658e+002,2.5805215580350517e+002,3.6603512845605252e+002
