h_dis[kJ/kg],Q_heat_s2[kW],P_eva_out[bar],h_eva_in[kJ/kg],T_eva_in[degC],Q_heat_total[kW],h_suc[kJ/kg],T_mid[degC],W_comp[kW],P_suc[bar],h_gc_out[kJ/kg],Q_heat_s1[kW],T_gc_mid[degC],P_gc_mid[bar],T_suc[degC],T_dis[degC],P_dis[bar],T_gc_out[degC],T_eva_out[degC],P_eva_in[bar],COP[null],label,condition
377.8674346033287,2.1330223930205308,-23.442806076751708,357.8968602406146,17.664919027278366,3.429700399954412,403.080310662942,18.825820440037887,0.279179532731702,-24.427906335409855,250.53555904240991,1.8538428602888288,58.33858246176819,20.98159836483387,58.64125927405653,58.544671856503726,21.05224131292408,17.847400556141658,0.6219267411954943,-23.11819178335693,0.01107289513784982,0,0pct
359.24973809326804,2.0714284752980308,-23.39318191706832,360.2707616141351,17.6927254258251,3.317323793043117,403.9922587035139,19.091127171807955,0.4949052182374464,-24.374740546819798,254.91257922108304,1.5765232570605845,58.48408688471728,21.104410043730525,58.814066441214045,58.71266989920981,21.178396589678584,17.87601426078584,0.6244275821498343,-23.067512090448247,0.011061183220958604,0,0pct
359.2497380932678,2.0714284752980467,-23.39318191706832,360.2707616141351,17.6927254258251,3.317323793043156,403.99225870351376,19.091127171807955,0.494905218237447,-24.374740546819798,254.91257922108312,1.5765232570605998,58.484086884717286,21.104410043730525,58.81406644121406,58.71266989920981,21.178396589678584,17.87601426078584,0.6244275821498316,-23.067512090448247,0.011061183220958604,0,0pct
358.76479115241614,2.0450285981686984,-23.28530285715499,363.4873892851342,17.753285589076558,3.261416009630276,407.0848547717847,19.642059407111216,0.5312412831218736,-24.2494506552886,260.150448910348,1.5137873150468253,59.36640941563222,21.742358100682225,59.69233573891276,59.591639384024056,22.103163924405862,17.934445525440786,0.6270370269018608,-22.964205048148585,0.0109942173774153,0,0pct
358.7647911524167,2.045028598168721,-23.28530285715499,363.4873892851342,17.753285589076558,3.2614160096302918,407.0848547717849,19.642059407111216,0.5312412831218709,-24.2494506552886,260.1504489103481,1.5137873150468506,59.36640941563224,21.742358100682225,59.69233573891278,59.59163938402406,22.103163924406545,17.934445525440786,0.6270370269018648,-22.964205048148585,0.010994217377415298,0,0pct
361.02108958977794,2.0461166367852663,-23.20975213058824,364.6327480142255,17.79578965104518,3.2023280783999475,410.87165355484336,20.1412096469233,0.5405750522575004,-24.158996948480198,262.51472693292595,1.505541584527766,60.18143601111436,22.32531325765024,60.50338355287804,60.40420226068152,23.833509020706742,17.975226545323455,0.63894659968994,-22.892252004976,0.010843910464810933,0,0pct
361.02108958977846,2.046116636785265,-23.20975213058824,364.6327480142255,17.79578965104518,3.2023280783999577,410.8716535548433,20.1412096469233,0.5405750522574929,-24.158996948480198,262.51472693292595,1.5055415845277715,60.18143601111436,22.325313257650294,60.50338355287805,60.40420226068153,23.83350902070663,17.975226545323455,0.6389465996899375,-22.892252004976,0.010843910464810933,0,0pct
362.68601452868313,2.051234336430289,-23.182079108698787,364.1475757413905,17.811377115005435,3.1814793907988137,411.7118921360188,20.33824234604316,0.5298332795106503,-24.1279959199166,262.66550858649106,1.5214010569196388,60.49921722377464,22.550525446907045,60.81876773262048,60.72054835494524,24.37089945934474,17.990431155081506,0.6447422989325918,-22.86545679668592,0.010807216624539769,0,0pct
362.68601452868313,2.051234336430289,-23.182079108698787,364.1475757413904,17.811377115005435,3.1814793907988137,411.7118921360188,20.33824234604316,0.5298332795106503,-24.1279959199166,262.66550858649106,1.5214010569196388,60.49921722377464,22.550525446907045,60.81876773262048,60.72054835494524,24.37089945934474,17.990431155081506,0.6447422989325918,-22.86545679668592,0.010807216624539769,0,0pct
362.99611843153554,2.051716949773243,-23.17821645316988,363.53083295203766,17.813553620932314,3.1787283085143514,411.2032864771696,20.370463792000574,0.521904497587888,-24.125652758399127,262.34412657121857,1.5298124521853549,60.53636002265302,22.577041882704464,60.8559897372056,60.757884791458736,24.28371182846621,17.992825285612092,0.6454521275938043,-22.861239149296324,0.010826284113886156,0,0pct
