SH_suc[K],T_app[K],T_dis[degC],eta_v[null],Valve_open[null],m_dot[kg/s],T_eva_in[degC],Leak_pct
-1.3430729170542228,0.6104314994586224,-1.8397011723225862,1.6686701049435866,-0.8223935099908172,-2.731628815973642,1.7777452516133436,45
-1.8796463682406523,-2.175880126074573,0.2653834140956733,-0.3205806682130645,-2.1027237595051687,-0.36319241272024233,-0.02100705395520754,0
0.42528615793221036,0.3581516083662575,0.4201858257517195,-0.3281919038588856,0.46999262036114664,0.47083200381992585,-0.2497182024578288,45
-1.3430729114355018,0.6104317986156835,-1.8397011575158178,1.6685379076642788,-0.8223935099908172,-2.7316727428001566,1.7777456213239442,35
-1.879646504551472,-2.175879521379198,0.26538349056029376,-0.3204700230115764,-2.1027237595051687,-0.36312390045523557,-0.021006797752281075,0
0.42528989198767886,0.3581694908492392,0.42018639510841993,-0.3281918546268437,0.47000956314559134,0.4708372137677471,-0.24971879080504134,50
0.4252898919786779,0.35816949080207716,0.42018639510655736,-0.3281918546036936,0.4700095631013104,0.47083721377002985,-0.24971879080340614,35
0.39256004329797733,0.20357899376580627,0.415009731454077,-0.3283620984387742,0.3240680879816035,0.42582160994967655,-0.24349624490872393,30
0.42519647453379716,0.35772216582442284,0.4201721448303675,-0.32819253321071645,0.46958575140776465,0.47070726960315223,-0.24970404522963058,40
-1.8796465045696258,-2.175879521378511,0.26538349056017524,-0.3204700230116677,-2.1027237595051687,-0.36312390045489523,-0.021006797752007738,0
0.42523650190856355,0.35791389503187465,0.4201782484169699,-0.3281922671810121,0.46976740706741216,0.470762948292286,-0.24971034389917898,25
0.42528989202751605,0.3581694910235921,0.42018639511356637,-0.3281918434169897,0.4700095633099372,0.4708372216361401,-0.2497187908106242,5
-1.879646504569786,-2.175879521379977,0.26538349056017524,-0.32047002301159133,-2.1027237595051687,-0.36312390045489523,-0.021006797752077887,0
0.41919004327231085,0.3290664996606656,0.4192475117959147,-0.328233823132466,0.4424567860450636,0.4623781778981709,-0.24870878499885582,30
0.4252897559581351,0.35816883940342803,0.42018637435984724,-0.32819167645545955,0.47000894593480713,0.47083714948902394,-0.24971876935026754,40
-1.879646504402757,-2.1758795221509075,0.2653834904621706,-0.32047172097750287,-2.1027237595051687,-0.36312495057624566,-0.021006798080049918,0
0.42528856549809047,0.35816313722594484,0.42018619283473796,-0.3281908125513755,0.47000354333559025,0.470836101663746,-0.24971858196269034,50
0.425092973634225,0.35722695856600645,0.42015633632862476,-0.32819329289135596,0.4691166134005509,0.4705634046230929,-0.24968756747997045,20
0.42528989202579476,0.35816949102409684,0.42018639511365463,-0.3281918490652789,0.47000956331141086,0.47083721769718484,-0.24971879081069193,40
0.4252889480268231,0.35816497066190595,0.42018625111656227,-0.3281914966807675,0.47000528055364177,0.47083615515268595,-0.24971864179223824,35
0.36022791540470045,0.17339182916768703,0.3884106410795806,-0.31803776961329777,0.36775844232546306,0.40771925481208604,-0.17908096202817966,10
0.425289892023559,0.3581694910087431,0.4201863951132108,-0.3281918490575168,0.4700095632964935,0.4708372176980592,-0.24971879081028311,45
-1.1768317440162612,0.8263502232251719,-1.7711433224421802,1.5656714548231618,-0.8223935099908172,-2.4704572734921193,1.5745675584500063,30
-1.8796465045773234,-2.1758795213791524,0.26538349056017524,-0.32047003052500694,-2.1027237595051687,-0.36312390510098824,-0.021006797752077887,0
0.4252898920305948,0.35816949102418805,0.42018639511365463,-0.3281918547124158,0.4700095633113435,0.4708372137583273,-0.24971879081069193,45
0.42528989183729743,0.3581694901486199,0.420186395085679,-0.32819184863548734,0.47000956248084885,0.4708372177432655,-0.24971879078182208,40
0.4252898920263183,0.3581694910204298,0.4201863951133882,-0.32819184906278176,0.4700095633070619,0.47083721769747633,-0.24971879081055648,20
0.42528717998980625,0.3581565083193932,0.42018598127710893,-0.3281918150739096,0.4699972632718437,0.4708334838132359,-0.24971836155575855,20
0.42528989123405664,0.35816948722761144,0.42018639499270144,-0.3281918528509388,0.4700095597137817,0.47083721395765427,-0.2497187906856167,40
0.42528989189297867,0.35816949038695733,0.42018639509342687,-0.3281918431056566,0.47000956270807126,0.470837221669547,-0.24971879078965215,10
-1.8796465045630613,-2.1758795213790605,0.2653834905602349,-0.3204700380378248,-2.1027237595051687,-0.36312390974708036,-0.021006797752145617,0
-1.8796465045655095,-2.175879521379198,0.2653834905602349,-0.3204700154985211,-2.1027237595051687,-0.3631238958089488,-0.021006797752145617,0
0.4244447380560589,0.35412602122848313,0.4200572441365974,-0.3281980546219529,0.466179113037969,0.469662440067158,-0.2495840137344094,20
-1.3078237720892987,0.765497663898302,-1.8245285998816656,1.6502780926359266,-0.8223935099908172,-2.718789651498182,1.8815556776943696,40
0.4252892686214158,0.3581665072812357,0.42018629996379353,-0.32819165129049377,0.47000673650361724,0.4708364920500138,-0.24971869196594565,10
0.4244399819443306,0.3541025399719475,0.420056548943865,-0.3281980977376599,0.46615680752051036,0.4696556152036615,-0.24958349717343775,30
0.4252835864483713,0.3581392733475013,0.4201854329003013,-0.3281875002621257,0.4699809343968074,0.47083150509588867,-0.24971779554551776,40
0.4245975081401895,0.35485628240982414,0.4200806295069622,-0.32819694117506615,0.46687081808751696,0.46987462497560967,-0.24960862227623248,25
0.3922006935348842,0.2019245626928506,0.4149499512518021,-0.32836263324501147,0.32251316558595483,0.42533878226218813,-0.24340981398095352,25
0.42528989202750406,0.3581694910208434,0.4201863951135361,-0.3281918490638726,0.4700095633089347,0.4708372176973306,-0.24971879081055648,40
0.4252898920043385,0.35816949090391936,0.42018639511004713,-0.328191849006146,0.47000956319743065,0.470837217703643,-0.24971879080681197,5
-1.3430729225629534,0.6104310134427752,-1.8397011948108906,1.6685550962793507,-0.8223935099908172,-2.7316672239794193,1.77774463222844,45
0.4252898919261746,0.35816949055484726,0.4201863950987204,-0.3281918488351811,0.47000956286686607,0.4708372177218037,-0.24971879079523743,45
0.4248486415650503,0.35605689760593595,0.42011905338037386,-0.3281951784248994,0.46800808793155924,0.47022340981915955,-0.2496489881553439,45
0.42528989203091655,0.35816949102441764,0.4201863951137135,-0.32819184906508464,0.4700095633113435,0.47083721769718484,-0.24971879081069193,40
0.4252898920231527,0.3581694910240057,0.42018639511356637,-0.3281918547121767,0.47000956331067284,0.4708372137584242,-0.24971879081069193,30
0.37682978168659087,0.1304201199402742,0.4124074818330233,-0.32839889313793785,0.2553360603840733,0.40443519456890864,-0.23989048943026317,25
0.4252898728085401,0.35816939800906644,0.42018639215618464,-0.3281916622844425,0.47000947517867797,0.4708373210498849,-0.24971878773188247,10
0.4250658299410705,0.35709677258720696,0.42015220390140906,-0.32819351201784047,0.4689932558487846,0.47052557072723,-0.24968335023095514,35
0.42528963345883175,0.35816825259041996,0.42018635568779594,-0.3281917897573435,0.47000838994448274,0.47083690062578426,-0.24971875010456268,50
0.4252819302444409,0.3581313784722395,0.42018518020939016,-0.3281918235135758,0.46997345484308567,0.4708262045634668,-0.24971753060142768,20
0.4252898920203299,0.35816949102354645,0.4201863951135958,-0.32819184906521914,0.4700095633113435,0.47083721769723375,-0.24971879081069193,30
-1.997509760506564,-1.4798563341753783,-2.986385490479167,4.020775912225285,-0.8223935099908172,-1.8257863270927062,1.9018660461785215,5
0.42528969399315636,0.35816854245759,0.42018636491135547,-0.3281916777294462,0.47000866457536133,0.4708370626564331,-0.24971875963287757,50
0.42528989202264117,0.3581694910033793,0.4201863951130041,-0.3281918490547656,0.4700095632914089,0.4708372176983018,-0.24971879081001222,45
0.42334340803568965,0.3488590335702698,0.41988862454623666,-0.328206171987709,0.4611904491984507,0.46813178571157393,-0.2494069930615179,45
-1.3418595540537253,0.6643535038719535,-1.8367701056928019,1.6668035361556828,-0.8223935099908172,-2.71918541950082,1.8423324995240877,25
0.4252898920051931,0.3581694909276624,0.42018639511052036,-0.3281918490177966,0.47000956321977183,0.4708372177022835,-0.24971879080749168,50
-1.879646504570652,-2.175879521378419,0.26538349056020555,-0.3204700154986556,-2.1027237595051687,-0.3631238958089488,-0.021006797752145617,0
0.42528989126090266,0.3581694873573669,0.4201863949967821,-0.32819185856199373,0.47000955983712583,0.47083721001204715,-0.24971879068942893,20
0.4215686877454422,0.3403879616063007,0.41961568078118894,-0.3282183030090445,0.45317003051926497,0.46566975944887934,-0.24911462016281352,45
0.42528989202629724,0.35816949102010903,0.4201863951134773,-0.32819184906231685,0.4700095633059921,0.4708372176975252,-0.24971879081048873,20
0.42528987052481787,0.35816938806746207,0.42018639183407647,-0.32819173647230576,0.47000946576023406,0.47083726642917584,-0.2497187874143965,30
0.401467859403367,0.24540513457738838,0.4164449310651981,-0.3283255409750133,0.36346494722513134,0.4380211193186013,-0.24533966021751316,5
0.42528989199739886,0.3581694909026818,0.4201863951101648,-0.3281918490065362,0.470009563197498,0.4708372177037399,-0.2497187908068797,10
0.42528989201115747,0.35816949094782957,0.4201863951111709,-0.3281918546752076,0.47000956323937,0.47083721376235704,-0.24971879080824155,50
0.4252898920244377,0.35816949102405127,0.42018639511356637,-0.3281918434175575,0.47000956331080745,0.47083722163609126,-0.24971879081069193,5
0.42528989202888523,0.3581694910255184,0.42018639511365463,-0.3281918434177518,0.47000956331141086,0.4708372216360424,-0.24971879081069193,25
0.42528376384779826,0.35814015853655606,0.4201854597021868,-0.3281895710569717,0.4699817736443529,0.4708303167820936,-0.24971781903683082,10
0.42528973655278934,0.3581687465003698,0.42018637140101645,-0.3281913598422154,0.4700088579153188,0.4708373434294319,-0.24971876629072723,40
0.42528989044923377,0.35816948347150435,0.4201863948731384,-0.32819184536290147,0.4700095561552862,0.47083721809355683,-0.24971879056163,30
-1.343072922166597,0.6104311019995209,-1.8397011907988496,1.6685579375391624,-0.8223935099908172,-2.731666254864871,1.777744746306409,25
0.4252898920278351,0.3581694910240057,0.42018639511365463,-0.32819185471243073,0.4700095633113435,0.47083721375837534,-0.24971879081069193,35
0.4245862564963576,0.3548021603226157,0.42007892241945105,-0.32819703775049824,0.4668195257070543,0.4698588915950255,-0.2496069227922046,30
0.41810232208087045,0.32390996484275036,0.41907787705222327,-0.3282403437052079,0.4375801828439073,0.4608786832895566,-0.2485150837216259,10
-1.8796465045746826,-2.1758795213783735,0.26538349056017524,-0.3204700154986855,-2.1027237595051687,-0.36312389580885196,-0.021006797752007738,0
0.4252898920047658,0.3581694908859993,0.42018639510924866,-0.3281918546442805,0.4700095631800395,0.470837213765659,-0.24971879080612983,30
-1.998044580078283,-3.1070198324677305,-3.0534470999409096,4.020775912225285,-0.8223935099908172,-1.6605232412529594,1.8307036863478676,0
0.4252898919351422,0.358169491113702,0.4201863947911623,-0.3281966382450221,0.47000956246011355,0.4708338772975454,-0.24971879100773495,35
0.4252898920063909,0.3581694909642369,0.42018639511170297,-0.3281918490355024,0.47000956325375126,0.47083721770038994,-0.2497187908087181,40
-1.8796465045620991,-2.175879521378144,0.2653834905601459,-0.3204700230114718,-2.1027237595051687,-0.3631239004549441,-0.021006797752077887,0
-1.3418224391928513,0.6201183891203326,-1.839048853715497,1.668076268456019,-0.8223935099908172,-2.729875803249153,1.7874869920261507,50
0.42528989202221357,0.3581694910233185,0.4201863951135958,-0.32819184341740815,0.470009563310406,0.47083722163609126,-0.24971879081069193,30
0.4252898694841673,0.3581693830588014,0.4201863916759793,-0.328191813080738,0.4700094610194729,0.47083721154727814,-0.2497187872585453,45
0.4252898853399383,0.35816945898311364,0.42018639409324055,-0.3281918446522855,0.4700095329538194,0.47083721150129443,-0.24971878975548534,40
0.5044066947247492,-3.9495375024466584,-0.9232486085582483,0.4679897053393857,-8.576722998730006,-3.1119995577990136,-1.8892612970728748,5
-1.8796465045697324,-2.1758795213788775,0.26538349056017524,-0.3204700380379294,-2.1027237595051687,-0.36312390974703235,-0.021006797752077887,0
0.4235170159496454,0.3496877636631566,0.4199152893809621,-0.3282047820372117,0.46197521012560266,0.46837273791385686,-0.24943546027323565,50
0.4252898920242028,0.35816949102354645,-3.233520593694903,-0.32819185471190776,0.47000956331033866,0.4708372137584242,-0.2497187908106242,10
0.3987782969668179,0.2326218475293434,0.41602046749205335,-0.32834058391886406,0.35140821003008915,0.43429437279788163,-0.2448397368275646,50
0.42528989111106313,0.35816948663314296,0.42018639497377475,-0.32819184126490725,0.47000955915051096,0.4708372218665432,-0.24971879066587102,35
0.42524715911930516,0.3579648585802398,0.4201798769558266,-0.3281921402068747,0.4698156863300939,0.4707777875381152,-0.24971204859523752,40
-1.87964650456629,-2.175879521379381,0.26538349056026433,-0.3204700230116677,-2.1027237595051687,-0.36312390045499293,-0.021006797752145617,0
0.4252898920181813,0.35816949102405127,-3.2335205936948466,-0.3281918490652789,0.47000956331120897,0.47083721769723375,-0.24971879081069193,10
0.4252898781703169,0.3581694246822781,0.4201863930021183,-0.32819181654509116,0.4700095004467495,0.47083722118072235,-0.24971878862272812,25
-1.997132937069118,0.04839278720998414,-2.835516377764048,3.619293523092109,-0.8223935099908172,-2.0570643571548013,1.940627063893084,10
-1.3430729225612321,0.6104310134427752,-1.8397011948108877,1.6685550962793956,-0.8223935099908172,-2.7316672239794193,1.7777446322283723,45
0.39873402274126424,0.23258417311423263,0.41600468437491356,-0.3283366254855158,0.35138483897009914,0.43428326291421465,-0.24477373082024304,5
0.39203522372260236,0.20110136384981922,0.41492545951990345,-0.3283643908192433,0.321734252216485,0.4250982658349565,-0.24339101316672626,35
0.4252898920253765,0.3581694910210714,0.4201863951134773,-0.3281918434162409,0.4700095633085332,0.470837221636237,-0.24971879081055648,5
0.42528989157395247,0.35816948882937544,0.42018639504525285,-0.32819185363784065,0.4700095612311605,0.47083721387423305,-0.24971879073913295,25
-1.997132937069118,0.0483927871890842,-2.8355163777677124,3.619294015558176,-0.8223935099908846,-2.0570641923794115,1.9406270638934227,10
0.42224205592202885,0.34361164203293604,0.4197188757039486,-0.3282134519271256,0.4562227290346783,0.466606893849939,-0.2492226016044057,5
0.4210448147754981,0.33789442982192375,0.41953468445308606,-0.32822210609052405,0.4508101172415505,0.4649446590423418,-0.2490255903375698,35
-1.8796465045697754,-2.175879521379977,0.2653834905601459,-0.3204700305247977,-2.1027237595051687,-0.36312390510098824,-0.021006797752077887,0
0.20796824319074417,-0.7839712552530317,0.40403528333581906,-0.3399756813033877,-0.8223935099908172,0.11786772839183657,-0.31820326905321855,45
-1.8796465045656807,-2.17587952137929,0.26538349056020555,-0.32047002301156147,-2.1027237595051687,-0.3631239004549441,-0.021006797752145617,0
0.42528863212932194,0.35816346089403894,0.42018620277825075,-0.32819185198790224,0.47000385039086456,0.470835470347262,-0.2497185908483338,5
-1.3430728889539822,0.61043389483282,-1.8397010607164763,1.6685450305273524,-0.8223935099908172,-2.7316698234219197,1.77774829970206,25
0.17821611568312695,-0.7769484445861582,0.3790405557911463,-0.32914614910038453,-0.586453875822455,0.137818219374637,-0.17389936776269915,5
0.42528989178056875,0.3581694898689857,0.4201863950768368,-0.3281918484991272,0.4700095622173728,0.47083721775783277,-0.24971879077256245,25
0.42528384435428473,0.35814053616387564,0.4201854726576727,-0.3281918971515288,0.4699821303151729,0.4708288037654639,-0.24971783624313482,35
0.42528989202982437,0.3581694910240057,0.4201863951136252,-0.32819184906495014,0.47000956331120897,0.47083721769723375,-0.24971879081069193,45
-1.8796465045686743,-2.1758795213777775,0.26538349056017524,-0.3204700230117275,-2.1027237595051687,-0.36312390045499293,-0.021006797752145617,0
0.4129145255094569,0.29927871332033146,0.41826807136059524,-0.3282715609999282,0.41429446622798993,0.4537123876085057,-0.24759331472394583,40
0.4252620606490062,0.3580361914853094,0.4201821513100307,-0.3281920127260473,0.46988326777383765,0.4707985229575351,-0.24971440825492905,50
0.4252898920263183,0.35816949102505924,0.42018639511365463,-0.32819184341779667,0.47000956331120897,0.4708372216360424,-0.24971879081069193,25
-1.3429104904937568,0.6112288024766023,-1.839625283291772,1.6684746884085129,-0.8223935099908172,-2.7315949903694206,1.778258515743388,40
0.4252897756196547,0.35816893389569404,0.4201863773446129,-0.3281914121614002,0.47000903548832745,0.4708373611758031,-0.2497187723372958,5
-1.997132937069118,0.04839278718995537,-2.8355163777677124,3.6192940360770023,-0.8223935099908172,-2.057064185513967,1.9406270638934227,10
0.2687294634794787,-0.03685178389175203,-0.07488610490136685,-0.06734288841656663,-0.8223935099908172,-0.5207038333732159,-1.3247020069010933,25
0.42528989200365225,0.3581694909346285,0.420186395110786,-0.32819185466877715,0.4700095632267942,0.4708372137630857,-0.24971879080776502,50
0.42528989005342216,0.35816948110710506,0.4201863947992943,-0.32819146584543846,0.4700095539136326,0.4708374821122074,-0.24971879048285536,40
0.42528989202128376,0.35816949098050904,0.42018639511220557,-0.3281918490429208,0.47000956326873355,0.47083721769956444,-0.24971879080919462,30
0.4252887402006138,0.35816397620348267,0.4201862193960778,-0.3281916698777037,0.47000433839389627,0.47083574652005467,-0.24971860882932678,30
-0.5211741837258297,-5.721076348742943,-1.2522031241396663,0.8914040994288875,-0.8223935099908172,-2.8647173604008,2.4382246331499546,5
0.42528960810097216,0.3581681312387187,0.4201863518148071,-0.32819157213863764,0.47000827497968173,0.4708370172849848,-0.2497187460715899,45
0.4252898920312777,0.35816949101667156,0.42018639511344785,-0.32819185470918644,0.4700095633053887,0.4708372137587157,-0.24971879081048873,5
-1.3430729225620988,0.6104310134426367,-1.8397011948109263,1.6685550880514606,-0.8223935099908172,-2.7316672267181388,1.7777446322283046,35
0.4223649996197414,0.3441937846149172,0.41973800057600263,-0.3282126875244625,0.4567735114216222,0.46677607624906614,-0.2492444358880636,20
0.4196968833572852,0.33148349890241047,0.4193258269306659,-0.32823042626945953,0.44474397562045603,0.46308103726886346,-0.248794021622075,20
0.4133893083177755,0.3015201431475148,0.4183429588890692,-0.328269063182801,0.41641169129658956,0.45436467537639,-0.2476826792223503,45
0.42132335328146414,0.3392314580279842,0.41957724175815775,-0.32821967169404376,0.45207637206709234,0.4653336590636926,-0.2490691968318814,10
0.4252898920117776,0.35816949095401734,0.42018639511134825,-0.32819185467731626,0.47000956324371895,0.4708372137621633,-0.24971879080837703,40
-1.9971329370692783,0.04839278722272602,-2.835516377813275,3.619292056137008,-0.8223935099908172,-2.0570648479923825,1.940627063877424,10
0.42514778512490187,0.3574889818299436,0.4201647183585681,-0.32819289137574953,0.46936482349090447,0.47063952732526526,-0.24969637000508965,45
0.4246088146486922,0.35491065800362825,0.4200823455923618,-0.32819686239632095,0.4669223502688644,0.4698904196637053,-0.24961033357934814,20
0.4252035271564163,0.35775586176631236,0.42017322400447416,-0.32819249743167217,0.46961767045608765,0.47071704775330514,-0.24970518356133017,50
0.42528989200246653,0.3581694909237202,0.42018639511034217,-0.3281918490155983,0.4700095632154902,0.47083721770252607,-0.24971879080735623,40
-1.3430728260779672,0.6104369098623728,-1.839700922490449,1.668538950382812,-0.8223935099908172,-2.731671055890273,1.7777521692657463,30
-1.998044302937505,-3.106324901749721,-3.053465615076207,4.020775912225285,-0.8223935099908172,-1.6604162552728137,1.8307572868053346,0
0.42528972225041045,0.358168678218944,0.42018636920989866,-0.328191139996697,0.4700087932383667,0.47083747700117995,-0.2497187639631166,25
0.42528989203144946,0.35816949102272255,0.42018639511365463,-0.3281918434175575,0.47000956331107435,0.4708372216360424,-0.24971879081069193,50
0.4244793332833184,0.3542893350221849,0.4200626313905543,-0.3281978449990503,0.46633363450007115,0.4697098755363122,-0.24959027399834,50
0.42320531140542117,0.3481983579119654,0.4198674753307244,-0.32820699310158186,0.4605647226802983,0.46793989714628625,-0.24938482180895793,50
0.42528986913015776,0.35816938143003924,0.4201863916191993,-0.32819182357489207,0.47000945948356815,0.4708372037575961,-0.24971878717725016,5
0.41472440496255836,0.30789412125445764,0.4185499785518689,-0.3282602873473027,0.4224387926160082,0.45621969950795055,-0.2479094091417675,5
0.42528988759913483,0.35816946978644515,0.42018639443850486,-0.32819184430180165,0.47000954318536686,0.47083721487349073,-0.2497187901129392,45
-1.9980443029370452,-3.10632490139101,-3.0534656150480566,4.020775912225285,-0.8223935099908172,-1.6604161765909267,1.830757286860757,0
0.4251272642642447,0.3573907242242339,0.42016158726407044,-0.32819306966265993,0.4692717324505352,0.47061096307271244,-0.24969312762256662,45
0.425289892030691,0.3581694910227681,-3.23352059369487,-0.3281918377694327,0.4700095633096703,0.47083722557499763,-0.2497187908106242,10
0.4206864517745839,0.3361869926149775,0.41947932693649354,-0.3282245820186335,0.44919414803896723,0.46444820733274716,-0.2489651490407087,35
0.42528986575633904,0.35816936523863224,0.4201863911049263,-0.32819184387344463,0.47000944413868606,0.4708371849118923,-0.24971878665590944,25
0.42528700182820167,0.3581556504939043,0.4201859543004177,-0.32819188042817515,0.4699964501500187,0.47083318996496526,-0.24971833497685295,40
0.4236624757822715,0.35038881733257865,0.41993732721614724,-0.32820362420837845,0.4626396265710096,0.46857651141356743,-0.24945706825420572,10
0.4092587413060353,0.2819832248815127,0.41769213107911635,-0.3282914644471894,0.3979597896377168,0.4486774189082948,-0.2469126796868479,45
-1.8796465045670492,-2.175879521380023,0.26538349056017524,-0.3204700230115166,-2.1027237595051687,-0.36312390045489523,-0.021006797752077887,0
0.4252898891667159,0.35816947732212395,0.4201863946766256,-0.32819184234706517,0.4700095503291176,0.4708372184167049,-0.2497187903562828,5
0.42528989202692635,0.35816949102492246,0.4201863951136252,-0.3281918490651444,0.47000956331141086,0.47083721769718484,-0.24971879081069193,30
0.4247479777110069,0.3555769757212744,0.42010359383903334,-0.3281958435898414,0.46755359265017843,0.4700840143364756,-0.24963236523691384,5
0.42528989203017653,0.3581694910257936,0.42018639511365463,-0.32819185471237095,0.4700095633114758,0.47083721375837534,-0.24971879081069193,45
0.4252657220017925,0.3580537692432115,0.420182707699505,-0.32819202092206895,0.4698999251044914,0.47080360434237417,-0.2497149712756912,30
0.42528989151639024,0.3581694885667918,0.4201863950352566,-0.32819184785975625,0.470009560982133,0.47083721782629834,-0.2497187907293968,20
0.42528989160406966,0.35816948899625745,0.4201863950490973,-0.32819184807132473,0.47000956139062366,0.4708372178035739,-0.2497187907438305,35
0.42528988101770154,0.35816943831898324,0.4201863934335873,-0.32819182887390774,0.47000951337680186,0.4708372165252584,-0.2497187890680832,20
0.42528989203008294,0.35816949102441764,0.4201863951135958,-0.32819184341764723,0.47000956331127625,0.4708372216360424,-0.24971879081069193,5
0.4252706307671523,0.358077264089059,0.42018345694575343,-0.3281920073500135,0.46992218406738095,0.4708104139443134,-0.24971574984812622,35
0.42521660986761284,0.35781857438824927,0.4201752166241355,-0.32819238038742327,0.4696770914971631,0.47073528035873263,-0.24970722550027488,40
0.425289892033589,0.3581694910239129,-3.233520593694841,-0.328191843417184,0.4700095633104733,0.47083722163609126,-0.24971879081069193,10
0.4252737209631366,0.3580920934057949,0.42018392686857026,-0.32819092884309153,0.4699362367251974,0.4708154581823606,-0.24971622641038976,10
-1.9975099594223094,-1.479921765396388,-2.986421128883048,4.020775912225285,-0.8223935099908172,-1.8257448748683416,1.9018375604369646,5
-1.879646504565702,-2.175879521378236,0.2653834905602349,-0.32047002301156147,-2.1027237595051687,-0.3631239004549441,-0.021006797752077887,0
0.4252898920233361,0.3581694910208434,0.4201863951134773,-0.3281918434163754,0.4700095633086005,0.470837221636237,-0.24971879081055648,45
-1.3430729060191782,0.610432907620129,-1.8397011075749492,1.6685532699000354,-0.8223935099908172,-2.731667335634709,1.7777470545058964,20
0.4233674751213007,0.3489731540198679,0.41989235574692146,-0.3282058603478503,0.46129845186621654,0.4681650549360829,-0.24941119572392956,50
0.41676010201283104,0.3175246944697407,0.41886933443615204,-0.3282488241638577,0.4315409380316273,0.45902139445955736,-0.2482824441786352,25
0.4115304126375751,0.2927785319895864,0.4180479315126351,-0.3282780579382711,0.408156609275303,0.45182033891827433,-0.24732103805339542,10
0.42528989192830213,0.35816949055961345,0.42018639509877925,-0.328191848837215,0.4700095628709458,0.47083721772160914,-0.24971879079530515,5
0.339197234055801,-0.04371902699926017,0.406204921243588,-0.3285271685256606,0.09074197278861292,0.35329007916047583,-0.23092410326924706,25
-1.3430729194848117,0.6104312681768997,-1.839701182914009,1.6686448621079788,-0.8223935099908172,-2.7316372787189307,1.7777449557890463,40
-1.8796465045534605,-2.175879521378694,0.26538349056029376,-0.32047002301156147,-2.1027237595051687,-0.3631239004551387,-0.021006797752213348,0
0.4239884224602446,0.35194471400500443,0.41998736604562725,-0.32820134316198146,0.46411305613936404,0.46902861723370065,-0.2495104392837393,20
0.4252898799984114,0.3581694334604293,0.4201863932782403,-0.32819183778683975,0.4700095087755716,0.4708372089030505,-0.2497187889038577,10
