h_eva_in[kJ/kg],P_dis[bar],P_gc_out[bar],Q_heat_s1[kW],T_air_in[degC],Q_heat_s2[kW],h_gc_mid[kJ/kg],T_eva_out[degC],T_mid[degC],W_comp[kW],P_gc_mid[bar],h_dis[kJ/kg],h_gc_out[kJ/kg],P_suc[bar],T_dis[degC],T_eva_in[degC],P_eva_out[bar],T_suc[degC],label,condition
435.82173208051097,136.43591535500258,11.732585616328606,2.3276886494261535,23.165894156368665,4.552860053031905,222.95087117229247,2.121517855816866,45.288164059314,2.2251714036057506,47.49882107327568,395.1562546480808,277.40868663685626,-28.28710279652248,92.66313448187978,16.15376982477838,-26.23053025444787,92.84986426139606,0,0pct
435.8217320805116,136.43591535500246,11.732585616332017,2.327688647778471,23.16589415636844,4.552860049809092,222.95087117229207,2.1215178543150737,45.288164059313885,2.225171402030621,47.49882107327591,395.15625464808096,277.4086866368588,-28.28710279651952,92.66313448188,16.153769824778376,-26.23053025444787,92.84986426139629,0,0pct
435.8217320805117,136.4359153550023,11.732585616333267,2.3276886461306927,23.16589415636861,4.552860046586183,222.9508711722984,2.1215178528133496,45.288164059313935,2.22517140045549,47.498821073276126,395.156254648081,277.40868663685933,-28.28710279652222,92.66313448188009,16.153769824778387,-26.23053025444784,92.84986426139635,0,0pct
435.8217320805117,136.43591535500212,11.732585616328777,2.3276886477784284,23.16589415636855,4.552860049809065,222.95087117229392,2.1215178543151176,45.288164059313935,2.225171402030638,47.498821073275515,395.15625464807954,277.4086866368596,-28.28710279652384,92.66313448188004,16.153769824778365,-26.230530254447896,92.8498642613963,0,0pct
435.82173208051086,136.43591535500252,11.732585616332868,2.327688647778454,23.16589415636861,4.552860049809071,222.9508711722932,2.1215178543150635,45.288164059314,2.2251714020306164,47.498821073276126,395.1562546480812,277.40868663685893,-28.287102796520173,92.66313448187987,16.153769824778372,-26.23053025444787,92.84986426139616,0,0pct
435.82173208051114,136.43591535500252,11.732585616331278,2.3276886444830693,23.16589415636838,4.552860043363434,222.9508711722928,2.12151785131156,45.288164059313765,2.2251713988803643,47.49882107327658,395.15625464808073,277.4086866368616,-28.287102796519548,92.66313448188009,16.15376982477836,-26.230530254447896,92.84986426139635,0,0pct
435.8217320805106,136.4359153550023,11.732585616330994,2.3276886477784617,23.16589415636849,4.552860049809086,222.95087117229232,2.1215178543150714,45.288164059314,2.225171402030624,47.49882107327591,395.1562546480806,277.40868663685774,-28.287102796520745,92.66313448187987,16.153769824778365,-26.230530254447896,92.84986426139616,0,0pct
435.82173208051086,136.43591535500212,11.73258561632906,2.327688646130808,23.16589415636838,4.552860046586302,222.9508711722895,2.1215178528133563,45.288164059313765,2.225171400455494,47.498821073276126,395.15625464808056,277.4086866368592,-28.287102796522102,92.66313448188009,16.153769824778365,-26.230530254447896,92.84986426139632,0,0pct
435.8217320805112,136.43591535500218,11.732585616331676,2.327688646130795,23.16589415636849,4.552860046586281,222.95087117229087,2.1215178528133167,45.288164059313885,2.225171400455488,47.49882107327545,395.1562546480813,277.4086866368575,-28.28710279652094,92.66313448187985,16.153769824778376,-26.23053025444787,92.84986426139616,0,0pct
435.82173208051057,136.43591535499968,11.732585616332416,2.327688647778489,23.165894156368665,4.552860049809056,222.95087117229275,2.1215178543150484,45.288164059313885,2.225171402030566,47.49882107327619,395.1562546480823,277.4086866368592,-28.28710279652253,92.66313448187971,16.15376982477837,-26.230530254447896,92.84986426139598,0,0pct
435.82173208051177,136.43591535500207,11.732585616333608,2.3276886477784604,23.16589415636855,4.552860049809071,222.95087117229275,2.121517854315059,45.288164059313885,2.22517140203061,47.498821073276126,395.1562546480809,277.4086866368616,-28.287102796519434,92.66313448187982,16.153769824778365,-26.230530254447896,92.84986426139608,0,0pct
435.82173208051154,136.43591535500258,11.73258561633105,2.32768864613076,23.16589415636861,4.552860046586255,222.95087117229272,2.121517852813319,45.288164059313935,2.225171400455495,47.49882107327636,395.1562546480808,277.40868663685774,-28.287102796520657,92.66313448187977,16.15376982477837,-26.230530254447896,92.84986426139604,0,0pct
435.82173208051137,136.435915355002,11.73258561633014,2.3276886494261664,23.165894156368665,4.5528600530319006,222.95087117229224,2.1215178558168573,45.288164059314056,2.2251714036057346,47.498821073275614,395.1562546480813,277.40868663686024,-28.287102796522788,92.66313448187961,16.153769824778355,-26.230530254447928,92.84986426139592,0,0pct
435.82173208051137,136.43591535500207,11.732585616330256,2.3276886494261606,23.16589415636861,4.552860053031876,222.9508711722939,2.121517855816811,45.288164059313885,2.225171403605714,47.49882107327608,395.1562546480825,277.40868663685967,-28.287102796520912,92.6631344818796,16.153769824778355,-26.230530254447928,92.84986426139585,0,0pct
435.82173208051137,136.4359153550012,11.732585616327924,2.32768864448309,23.165894156368665,4.552860043363436,222.9508711722916,2.121517851311543,45.288164059313885,2.225171398880346,47.49882107327585,395.1562546480813,277.4086866368597,-28.2871027965206,92.66313448187961,16.153769824778355,-26.230530254447928,92.8498642613959,0,0pct
435.82173208051097,136.43591535500053,11.732585616331448,2.3276886527215574,23.16589415636861,4.552860059477533,222.95087117229292,2.1215178588203494,45.288164059313765,2.2251714067559747,47.49882107327608,395.15625464808153,277.4086866368588,-28.287102796522447,92.66313448187961,16.153769824778365,-26.230530254447896,92.84986426139592,0,0pct
435.821732080512,136.43591535500212,11.732585616331164,2.327688646130763,23.16589415636844,4.552860046586264,222.95087117229247,2.121517852813312,45.28816405931372,2.2251714004554994,47.498821073275735,395.1562546480806,277.40868663686075,-28.2871027965204,92.66313448187985,16.153769824778355,-26.230530254447928,92.84986426139609,0,0pct
435.82173208051125,136.4359153550011,11.732585616331846,2.3276886477784284,23.16589415636844,4.552860049809033,222.9508711722948,2.1215178543150897,45.288164059313765,2.225171402030606,47.498821073275394,395.1562546480806,277.40868663685984,-28.287102796523584,92.6631344818796,16.153769824778358,-26.230530254447896,92.84986426139585,0,0pct
435.82173208051154,136.43591535500263,11.732585616332358,2.3276886494262,23.165894156368665,4.552860053031935,222.95087117228968,2.12151785581681,45.288164059313885,2.2251714036057355,47.498821073275735,395.15625464808153,277.408686636859,-28.287102796520344,92.66313448187952,16.153769824778365,-26.230530254447896,92.84986426139581,0,0pct
435.8217320805114,136.43591535500138,11.73258561633378,2.3276886477784293,23.16589415636849,4.552860049809037,222.95087117229528,2.1215178543151088,45.28816405931383,2.2251714020306075,47.498821073276304,395.156254648081,277.40868663686126,-28.28710279652265,92.66313448187967,16.153769824778355,-26.230530254447928,92.84986426139592,0,0pct
435.82173208051114,136.43591535499985,11.732585616332074,2.327688646130753,23.16589415636844,4.552860046586217,222.9508711722939,2.1215178528132945,45.28816405931372,2.2251714004554626,47.49882107327579,395.1562546480809,277.4086866368595,-28.287102796521314,92.66313448187952,16.153769824778355,-26.230530254447928,92.84986426139581,0,0pct
435.82173208051194,136.4359153550031,11.732585616331905,2.3276886477784786,23.165894156368665,4.552860049809091,222.9508711722916,2.121517854315061,45.288164059313935,2.2251714020306124,47.498821073275515,395.15625464808176,277.40868663686047,-28.287102796520145,92.66313448187955,16.153769824778355,-26.230530254447928,92.84986426139584,0,0pct
435.82173208051194,136.435915355002,11.732585616332642,2.327688647778456,23.16589415636838,4.552860049809056,222.95087117229343,2.1215178543150515,45.28816405931372,2.2251714020305995,47.49882107327608,395.1562546480813,277.40868663686126,-28.28710279652094,92.66313448187955,16.153769824778355,-26.230530254447928,92.84986426139584,0,0pct
435.82173208051137,136.4359153550016,11.732585616330708,2.3276886477784755,23.165894156368665,4.552860049809099,222.95087117229008,2.1215178543150506,45.28816405931383,2.2251714020306235,47.498821073275614,395.1562546480796,277.40868663686166,-28.287102796520514,92.66313448187935,16.15376982477836,-26.230530254447896,92.84986426139567,0,0pct
435.82173208051273,136.43591535500042,11.73258561633213,2.3276886494261575,23.16589415636844,4.552860053031878,222.95087117229272,2.1215178558167853,45.28816405931372,2.22517140360572,47.498821073275565,395.15625464808096,277.40868663686206,-28.28710279651952,92.66313448187942,16.15376982477834,-26.23053025444796,92.84986426139568,0,0pct
435.821732080513,136.43591535500394,11.732585616331788,2.3276886477784218,23.16589415636849,4.552860049809054,222.9508711722948,2.1215178543150794,45.28816405931383,2.2251714020306324,47.49882107327585,395.1562546480809,277.40868663686086,-28.287102796520458,92.66313448187967,16.15376982477834,-26.23053025444796,92.84986426139592,0,0pct
435.82173208051194,136.43591535500127,11.732585616329857,2.3276886510738306,23.165894156368665,4.552860056254687,222.95087117229437,2.121517857318548,45.288164059313885,2.2251714051808564,47.49882107327579,395.15625464808096,277.40868663686007,-28.28710279652043,92.66313448187942,16.15376982477834,-26.23053025444796,92.84986426139571,0,0pct
435.8217320805117,136.43591535500133,11.732585616333097,2.327688646130728,23.16589415636838,4.5528600465862,222.95087117229576,2.1215178528132923,45.28816405931372,2.2251714004554723,47.49882107327591,395.15625464808096,277.40868663686126,-28.287102796519605,92.66313448187971,16.153769824778355,-26.230530254447928,92.84986426139596,0,0pct
435.82173208051137,136.43591535500332,11.732585616331448,2.327688647778439,23.16589415636849,4.55286004980907,222.95087117229343,2.1215178543150794,45.28816405931383,2.2251714020306306,47.498821073275394,395.15625464808056,277.4086866368615,-28.28710279652114,92.66313448187965,16.15376982477836,-26.230530254447896,92.84986426139592,0,0pct
435.8217320805121,136.43591535500167,11.732585616330653,2.3276886461307646,23.16589415636861,4.552860046586248,222.95087117229272,2.1215178528133047,45.288164059313765,2.2251714004554826,47.49882107327517,395.15625464808096,277.4086866368607,-28.287102796520657,92.66313448187961,16.153769824778355,-26.230530254447928,92.8498642613959,0,0pct
435.8217320805114,136.435915355002,11.73258561633105,2.3276886527215264,23.16589415636849,4.552860059477515,222.95087117229457,2.121517858820365,45.28816405931383,2.2251714067559885,47.498821073276126,395.1562546480813,277.40868663685814,-28.28710279652105,92.66313448187948,16.153769824778365,-26.230530254447896,92.84986426139581,0,0pct
435.8217320805112,136.43591535500138,11.732585616330311,2.327688647778464,23.16589415636849,4.552860049809054,222.9508711722937,2.1215178543151003,45.28816405931383,2.2251714020305893,47.49882107327625,395.15625464808227,277.40868663685944,-28.287102796522415,92.66313448187948,16.15376982477836,-26.230530254447896,92.84986426139577,0,0pct
435.8217320805124,136.43591535500246,11.73258561632889,2.32768864448305,23.16589415636844,4.552860043363394,222.9508711722948,2.1215178513115363,45.28816405931372,2.2251713988803434,47.49882107327625,395.1562546480821,277.40868663686143,-28.28710279652006,92.66313448187971,16.153769824778355,-26.230530254447928,92.84986426139592,0,0pct
435.8217320805117,136.43591535500195,11.732585616332583,2.3276886477784315,23.165894156368665,4.552860049809038,222.9508711722948,2.1215178543150577,45.28816405931383,2.225171402030606,47.49882107327585,395.1562546480812,277.40868663685814,-28.28710279652105,92.66313448187961,16.153769824778372,-26.23053025444787,92.84986426139585,0,0pct
435.82173208051137,136.43591535500275,11.732585616334177,2.327688647778432,23.165894156368665,4.552860049809043,222.9508711722948,2.1215178543150586,45.28816405931383,2.2251714020306115,47.49882107327642,395.1562546480813,277.408686636859,-28.287102796520458,92.66313448187971,16.15376982477837,-26.230530254447896,92.84986426139598,0,0pct
435.8217320805117,136.4359153550016,11.732585616332756,2.3276886477784537,23.165894156368665,4.5528600498090235,222.95087117229625,2.1215178543151016,45.28816405931383,2.225171402030569,47.49882107327653,395.15625464808386,277.40868663686035,-28.287102796522447,92.66313448187955,16.153769824778347,-26.230530254447928,92.84986426139584,0,0pct
435.82173208051137,136.43591535500252,11.732585616333663,2.327688647778446,23.165894156368665,4.5528600498090555,222.9508711722939,2.1215178543151127,45.288164059313935,2.2251714020306084,47.498821073275614,395.15625464808153,277.40868663686155,-28.287102796521367,92.66313448187948,16.153769824778358,-26.230530254447896,92.84986426139577,0,0pct
435.8217320805121,136.43591535500332,11.732585616329231,2.327688646130732,23.16589415636861,4.552860046586222,222.9508711722948,2.1215178528133114,45.288164059313765,2.2251714004554906,47.49882107327619,395.15625464808153,277.4086866368608,-28.2871027965202,92.66313448187952,16.15376982477834,-26.23053025444796,92.84986426139577,0,0pct
435.82173208051086,136.43591535499945,11.732585616331392,2.327688647778445,23.16589415636844,4.55286004980902,222.9508711722948,2.121517854315052,45.28816405931372,2.2251714020305746,47.49882107327591,395.1562546480813,277.4086866368597,-28.28710279652219,92.66313448187945,16.153769824778355,-26.230530254447928,92.84986426139571,0,0pct
435.82173208051137,136.43591535500246,11.73258561633196,2.3276886494261486,23.165894156368665,4.552860053031871,222.95087117229392,2.1215178558168035,45.28816405931383,2.2251714036057217,47.49882107327585,395.1562546480821,277.40868663685967,-28.287102796520543,92.66313448187955,16.15376982477837,-26.230530254447896,92.84986426139582,0,0pct
435.821732080511,136.4359153550015,11.732585616331846,2.327688651073867,23.165894156368665,4.552860056254739,222.95087117229065,2.1215178573185614,45.288164059313885,2.2251714051808724,47.49882107327568,395.1562546480801,277.40868663685893,-28.28710279652168,92.66313448187955,16.153769824778387,-26.23053025444784,92.84986426139585,0,0pct
435.8217320805121,136.43591535500184,11.73258561633105,2.327688647778456,23.16589415636849,4.5528600498090634,222.9508711722932,2.1215178543150475,45.288164059313765,2.225171402030607,47.49882107327608,395.15625464808136,277.40868663686155,-28.2871027965202,92.66313448187952,16.153769824778347,-26.230530254447928,92.84986426139581,0,0pct
435.8217320805117,136.4359153550028,11.7325856163327,2.3276886494261735,23.16589415636872,4.5528600530319006,222.95087117229224,2.1215178558168164,45.288164059313935,2.225171403605727,47.49882107327585,395.1562546480824,277.4086866368602,-28.287102796519065,92.66313448187942,16.153769824778358,-26.230530254447896,92.84986426139571,0,0pct
435.8217320805112,136.43591535500224,11.73258561633196,2.3276886461307487,23.16589415636861,4.552860046586224,222.9508711722944,2.1215178528133114,45.28816405931383,2.225171400455474,47.49882107327608,395.1562546480819,277.40868663686,-28.28710279652111,92.66313448187961,16.153769824778355,-26.230530254447928,92.84986426139585,0,0pct
435.821732080512,136.43591535500298,11.732585616330423,2.327688647778444,23.16589415636855,4.552860049809073,222.95087117229275,2.121517854315062,45.288164059313885,2.225171402030629,47.498821073275515,395.1562546480805,277.40868663686035,-28.287102796518923,92.66313448187948,16.15376982477834,-26.23053025444796,92.84986426139577,0,0pct
435.82173208051125,136.43591535500173,11.732585616332642,2.327688646130734,23.16589415636849,4.552860046586211,222.95087117229485,2.1215178528132954,45.28816405931383,2.2251714004554777,47.49882107327608,395.1562546480813,277.4086866368596,-28.28710279651912,92.66313448187955,16.15376982477836,-26.230530254447896,92.84986426139581,0,0pct
435.82173208051137,136.43591535500173,11.732585616329745,2.3276886477784404,23.16589415636844,4.552860049809048,222.95087117229392,2.1215178543150968,45.288164059313765,2.2251714020306075,47.498821073275614,395.15625464808073,277.4086866368576,-28.28710279652276,92.66313448187955,16.153769824778365,-26.230530254447896,92.84986426139581,0,0pct
435.8217320805117,136.4359153550023,11.732585616332813,2.327688646130767,23.165894156368665,4.5528600465862334,222.95087117229392,2.121517852813312,45.288164059313885,2.225171400455467,47.49882107327636,395.1562546480824,277.40868663686126,-28.287102796521,92.66313448187968,16.153769824778358,-26.230530254447896,92.84986426139592,0,0pct
435.8217320805121,136.43591535500184,11.732585616330311,2.327688646130748,23.16589415636838,4.552860046586235,222.9508711722932,2.1215178528133505,45.288164059313765,2.2251714004554874,47.498821073275565,395.1562546480805,277.4086866368611,-28.287102796521623,92.66313448187948,16.153769824778347,-26.230530254447928,92.84986426139571,0,0pct
435.82173208051137,136.43591535500155,11.73258561633196,2.3276886494261544,23.165894156368665,4.5528600530318935,222.9508711722922,2.1215178558168084,45.288164059313885,2.225171403605739,47.49882107327511,395.1562546480806,277.4086866368606,-28.287102796520568,92.66313448187928,16.15376982477836,-26.230530254447896,92.84986426139558,0,0pct
435.82173208051216,136.43591535500138,11.7325856163298,2.327688649426159,23.16589415636855,4.552860053031893,222.95087117229224,2.1215178558167977,45.288164059313885,2.2251714036057333,47.498821073275515,395.1562546480809,277.4086866368607,-28.287102796520458,92.6631344818794,16.15376982477834,-26.23053025444796,92.84986426139568,0,0pct
435.8217320805118,136.4359153550019,11.732585616328947,2.327688646130793,23.16589415636855,4.552860046586252,222.950871172292,2.121517852813304,45.28816405931372,2.225171400455459,47.49882107327625,395.15625464808255,277.4086866368604,-28.287102796520657,92.66313448187955,16.153769824778355,-26.230530254447928,92.84986426139581,0,0pct
435.821732080513,136.43591535500235,11.732585616330596,2.3276886477784053,23.16589415636855,4.5528600498090235,222.9508711722957,2.1215178543150475,45.28816405931383,2.2251714020306173,47.49882107327585,395.1562546480805,277.40868663686143,-28.287102796519264,92.66313448187945,16.153769824778333,-26.23053025444796,92.84986426139571,0,0pct
435.821732080512,136.43591535500104,11.73258561633304,2.327688649426149,23.16589415636861,4.552860053031864,222.9508711722944,2.121517855816848,45.28816405931372,2.225171403605714,47.49882107327619,395.15625464808227,277.4086866368598,-28.28710279652248,92.66313448187952,16.153769824778333,-26.23053025444796,92.84986426139577,0,0pct
435.82173208051125,136.43591535500207,11.732585616333608,2.327688649426109,23.16589415636861,4.552860053031836,222.95087117229664,2.121517855816803,45.28816405931372,2.225171403605726,47.498821073275614,395.15625464808176,277.4086866368591,-28.28710279652037,92.66313448187935,16.153769824778376,-26.23053025444787,92.84986426139565,0,0pct
435.8217320805121,136.43591535500292,11.73258561633196,2.327688647778425,23.165894156368324,4.552860049809059,222.95087117229392,2.1215178543150643,45.28816405931372,2.2251714020306337,47.49882107327545,395.15625464808,277.4086866368614,-28.28710279652037,92.66313448187955,16.153769824778347,-26.230530254447928,92.84986426139582,0,0pct
435.8217320805117,136.43591535500127,11.732585616331107,2.3276886477784533,23.16589415636838,4.552860049809043,222.9508711722944,2.121517854315098,45.28816405931366,2.2251714020305893,47.498821073275735,395.1562546480821,277.4086866368612,-28.28710279652253,92.66313448187952,16.153769824778347,-26.230530254447928,92.84986426139581,0,0pct
435.82173208051216,136.43591535500195,11.73258561633213,2.327688647778439,23.16589415636838,4.552860049809041,222.95087117229463,2.121517854315049,45.28816405931372,2.2251714020306017,47.498821073275614,395.1562546480813,277.4086866368626,-28.28710279652114,92.66313448187955,16.15376982477834,-26.23053025444796,92.84986426139584,0,0pct
435.8217320805132,136.43591535500195,11.732585616331164,2.3276886461307167,23.16589415636855,4.552860046586203,222.95087117229576,2.1215178528133185,45.28816405931383,2.2251714004554866,47.498821073275565,395.15625464808096,277.40868663686035,-28.28710279651997,92.66313448187952,16.15376982477834,-26.23053025444796,92.84986426139577,0,0pct
435.8217320805108,136.43591535499985,11.7325856163298,2.3276886461307966,23.16589415636844,4.552860046586233,222.95087117229227,2.1215178528132914,45.28816405931372,2.225171400455436,47.49882107327568,395.15625464808255,277.4086866368596,-28.287102796521335,92.66313448187955,16.153769824778355,-26.230530254447928,92.84986426139582,0,0pct
435.8217320805126,136.4359153550041,11.732585616334916,2.3276886461307296,23.16589415636849,4.552860046586235,222.9508711722944,2.1215178528133447,45.28816405931383,2.2251714004555057,47.498821073275614,395.15625464808096,277.4086866368599,-28.28710279652094,92.66313448187961,16.153769824778347,-26.230530254447928,92.84986426139591,0,0pct
435.821732080511,136.4359153550024,11.732585616333722,2.3276886477784484,23.16589415636849,4.552860049809051,222.95087117229437,2.121517854315064,45.288164059313885,2.2251714020306026,47.49882107327591,395.1562546480821,277.4086866368576,-28.287102796520514,92.6631344818796,16.153769824778387,-26.23053025444784,92.84986426139585,0,0pct
435.82173208051097,136.43591535500036,11.732585616331503,2.3276886494261397,23.16589415636849,4.55286005303184,222.95087117229528,2.1215178558168044,45.28816405931383,2.225171403605701,47.49882107327602,395.1562546480818,277.40868663686007,-28.28710279652202,92.66313448187955,16.15376982477837,-26.230530254447896,92.84986426139584,0,0pct
435.8217320805133,136.43591535500252,11.732585616330825,2.327688646130716,23.16589415636838,4.552860046586208,222.95087117229576,2.1215178528133007,45.28816405931372,2.2251714004554923,47.498821073275614,395.15625464808096,277.4086866368612,-28.287102796520568,92.66313448187961,16.153769824778347,-26.230530254447928,92.8498642613959,0,0pct
435.82173208051216,136.43591535500082,11.73258561633122,2.327688649426169,23.16589415636849,4.552860053031894,222.9508711722916,2.1215178558168413,45.28816405931383,2.2251714036057253,47.498821073275735,395.15625464808096,277.4086866368604,-28.287102796521395,92.66313448187935,16.15376982477834,-26.23053025444796,92.84986426139567,0,0pct
435.82173208051194,136.43591535500008,11.73258561633378,2.3276886477784946,23.16589415636861,4.552860049809053,222.9508711722922,2.1215178543150186,45.28816405931372,2.225171402030558,47.49882107327596,395.1562546480828,277.40868663686035,-28.28710279651878,92.66313448187938,16.15376982477834,-26.23053025444796,92.84986426139565,0,0pct
435.8217320805125,136.43591535499996,11.732585616333663,2.327688652721569,23.16589415636849,4.552860059477535,222.95087117229156,2.121517858820332,45.28816405931366,2.2251714067559663,47.498821073275046,395.1562546480809,277.4086866368597,-28.287102796522618,92.66313448187928,16.153769824778333,-26.23053025444796,92.84986426139561,0,0pct
435.8217320805112,136.435915355002,11.732585616332642,2.327688646130761,23.16589415636849,4.552860046586236,222.95087117229292,2.1215178528133016,45.28816405931372,2.225171400455475,47.49882107327585,395.15625464808136,277.4086866368594,-28.287102796520912,92.66313448187945,16.153769824778358,-26.230530254447896,92.84986426139571,0,0pct
435.8217320805117,136.43591535500138,11.732585616331448,2.327688649426132,23.16589415636861,4.55286005303186,222.9508711722948,2.12151785581686,45.288164059313765,2.225171403605728,47.49882107327579,395.15625464808136,277.4086866368608,-28.28710279652253,92.66313448187942,16.153769824778347,-26.230530254447928,92.84986426139571,0,0pct
435.82173208051177,136.4359153550011,11.732585616330368,2.3276886477784875,23.16589415636861,4.552860049809072,222.950871172292,2.121517854315046,45.28816405931372,2.225171402030584,47.498821073275735,395.15625464808215,277.4086866368596,-28.28710279651952,92.66313448187945,16.153769824778347,-26.230530254447928,92.84986426139577,0,0pct
435.82173208051194,136.43591535500184,11.732585616331448,2.3276886461307527,23.16589415636849,4.552860046586228,222.95087117229392,2.121517852813348,45.288164059313765,2.225171400455475,47.49882107327608,395.1562546480813,277.40868663686143,-28.28710279652276,92.66313448187961,16.153769824778347,-26.230530254447928,92.84986426139585,0,0pct
435.82173208051086,136.4359153550012,11.732585616333608,2.3276886494261197,23.16589415636838,4.552860053031854,222.95087117229576,2.1215178558168564,45.288164059313765,2.225171403605735,47.498821073275515,395.15625464808096,277.4086866368607,-28.287102796521253,92.66313448187971,16.153769824778365,-26.230530254447896,92.849864261396,0,0pct
435.8217320805116,136.43591535500286,11.732585616330825,2.32768864777846,23.16589415636838,4.552860049809076,222.95087117229295,2.1215178543150577,45.288164059313765,2.225171402030616,47.49882107327602,395.15625464808153,277.40868663685865,-28.287102796519942,92.66313448187971,16.153769824778372,-26.23053025444787,92.849864261396,0,0pct
435.8217320805114,136.43591535500207,11.732585616331905,2.327688647778421,23.16589415636849,4.552860049809033,222.9508711722953,2.121517854315047,45.288164059313885,2.2251714020306133,47.49882107327591,395.1562546480809,277.4086866368596,-28.287102796519065,92.66313448187971,16.153769824778372,-26.23053025444787,92.849864261396,0,0pct
435.8217320805129,136.43591535500212,11.732585616333097,2.3276886494261317,23.165894156368324,4.552860053031873,222.9508711722944,2.1215178558168177,45.288164059313765,2.2251714036057417,47.49882107327579,395.1562546480809,277.4086866368618,-28.28710279652094,92.6631344818796,16.153769824778365,-26.230530254447896,92.8498642613959,0,0pct
435.82173208051114,136.43591535500224,11.732585616330256,2.327688649426149,23.16589415636849,4.552860053031904,222.95087117229227,2.121517855816862,45.28816405931383,2.2251714036057546,47.498821073275394,395.1562546480798,277.4086866368606,-28.28710279652373,92.66313448187971,16.153769824778372,-26.23053025444787,92.849864261396,0,0pct
435.8217320805118,136.43591535500298,11.732585616331503,2.3276886477784813,23.165894156368665,4.55286004980908,222.95087117229275,2.121517854315074,45.288164059313935,2.2251714020305986,47.498821073276645,395.1562546480831,277.4086866368604,-28.287102796519008,92.66313448187967,16.15376982477836,-26.230530254447896,92.84986426139596,0,0pct
435.82173208051216,136.43591535500258,11.732585616331676,2.327688646130764,23.16589415636838,4.552860046586268,222.95087117229113,2.1215178528133194,45.288164059313765,2.2251714004555048,47.49882107327511,395.15625464807965,277.40868663686115,-28.28710279651997,92.66313448187952,16.153769824778355,-26.230530254447928,92.84986426139581,0,0pct
435.8217320805117,136.43591535500258,11.732585616329118,2.327688647778443,23.16589415636855,4.552860049809052,222.95087117229437,2.1215178543150586,45.288164059313765,2.2251714020306084,47.498821073276304,395.1562546480816,277.4086866368577,-28.287102796520287,92.66313448187952,16.153769824778365,-26.230530254447896,92.84986426139581,0,0pct
435.82173208051137,136.43591535500354,11.732585616332583,2.3276886444830125,23.16589415636844,4.552860043363379,222.9508711722972,2.1215178513115784,45.288164059313765,2.225171398880366,47.49882107327625,395.1562546480816,277.40868663686217,-28.287102796519576,92.66313448187992,16.15376982477836,-26.230530254447896,92.84986426139616,0,0pct
435.8217320805121,136.43591535500298,11.732585616330084,2.327688647778444,23.165894156368665,4.552860049809048,222.9508711722944,2.1215178543150484,45.28816405931383,2.2251714020306035,47.498821073275735,395.1562546480819,277.408686636862,-28.287102796519093,92.6631344818794,16.153769824778347,-26.230530254447928,92.84986426139568,0,0pct
435.82173208051137,136.4359153550036,11.732585616331278,2.327688646130774,23.165894156368665,4.552860046586262,222.95087117229227,2.1215178528133234,45.288164059313935,2.225171400455488,47.49882107327568,395.1562546480821,277.4086866368606,-28.28710279651935,92.66313448187968,16.153769824778355,-26.230530254447928,92.84986426139596,0,0pct
435.8217320805117,136.4359153550019,11.732585616333663,2.32768864777845,23.16589415636861,4.552860049809057,222.95087117229343,2.1215178543151008,45.28816405931383,2.2251714020306066,47.49882107327596,395.15625464808113,277.40868663686007,-28.2871027965212,92.66313448187952,16.153769824778347,-26.230530254447928,92.84986426139581,0,0pct
435.82173208051177,136.43591535500224,11.732585616334577,2.327688649426116,23.16589415636844,4.55286005303185,222.95087117229576,2.1215178558168173,45.28816405931372,2.2251714036057346,47.49882107327568,395.1562546480813,277.40868663686206,-28.287102796519747,92.66313448187971,16.153769824778355,-26.230530254447928,92.849864261396,0,0pct
435.8217320805122,136.4359153550019,11.7325856163323,2.3276886477784267,23.16589415636844,4.552860049809036,222.9508711722948,2.121517854315056,45.28816405931372,2.225171402030609,47.498821073275565,395.156254648081,277.4086866368598,-28.287102796520852,92.66313448187942,16.153769824778333,-26.23053025444796,92.84986426139568,0,0pct
435.82173208051336,136.43591535500292,11.732585616330937,2.327688644483068,23.16589415636849,4.552860043363423,222.95087117229292,2.121517851311559,45.288164059313765,2.225171398880355,47.49882107327568,395.1562546480818,277.4086866368623,-28.287102796519264,92.66313448187948,16.15376982477834,-26.23053025444796,92.84986426139577,0,0pct
435.8217320805124,136.43591535500303,11.732585616331448,2.32768864777845,23.16589415636838,4.552860049809052,222.9508711722944,2.121517854315066,45.28816405931372,2.2251714020306026,47.49882107327625,395.1562546480824,277.40868663686217,-28.28710279652037,92.66313448187961,16.153769824778355,-26.230530254447928,92.84986426139585,0,0pct
435.8217320805112,136.43591535500184,11.732585616334292,2.3276886477784364,23.16589415636844,4.552860049809032,222.95087117229528,2.1215178543150928,45.288164059313765,2.225171402030596,47.498821073276126,395.1562546480821,277.4086866368588,-28.28710279652188,92.66313448187948,16.153769824778376,-26.23053025444787,92.84986426139577,0,0pct
435.821732080512,136.4359153550024,11.73258561632997,2.327688646130753,23.16589415636844,4.552860046586247,222.95087117229275,2.1215178528132923,45.28816405931372,2.2251714004554937,47.498821073275515,395.15625464808056,277.4086866368618,-28.28710279652006,92.66313448187955,16.153769824778355,-26.230530254447928,92.84986426139584,0,0pct
435.8217320805118,136.435915355002,11.732585616332642,2.3276886477784524,23.16589415636849,4.552860049809056,222.95087117229335,2.12151785431505,45.28816405931383,2.225171402030603,47.49882107327596,395.15625464808153,277.4086866368611,-28.28710279652043,92.66313448187942,16.153769824778355,-26.230530254447928,92.84986426139568,0,0pct
