loss
226.53773498535156
167.21412658691406
165.36610412597656
166.5332489013672
164.8218231201172
165.64515686035156
165.7698211669922
165.0274200439453
166.1919403076172
164.8598175048828
165.95407104492188
163.8376922607422
164.46563720703125
164.9522247314453
163.6848602294922
164.50344848632812
164.35008239746094
164.12689208984375
164.83529663085938
165.87876892089844
163.62860107421875
163.08090209960938
164.1240692138672
163.80413818359375
162.8306884765625
162.57708740234375
162.49623107910156
164.34075927734375
162.58673095703125
162.67579650878906
163.13235473632812
163.81451416015625
162.67214965820312
161.82032775878906
162.0346221923828
161.84983825683594
162.19960021972656
163.64808654785156
162.3939971923828
161.80267333984375
162.5975341796875
161.93017578125
161.77926635742188
162.01300048828125
161.77305603027344
161.9711151123047
161.85516357421875
161.4960174560547
161.89627075195312
161.31893920898438
162.21092224121094
161.3743896484375
160.9813995361328
161.4237060546875
161.4567413330078
161.19314575195312
161.64576721191406
160.88002014160156
161.18319702148438
161.07603454589844
161.1084442138672
160.7986297607422
161.45188903808594
161.5792999267578
161.32957458496094
161.2074737548828
160.77252197265625
160.9679412841797
160.96815490722656
160.77174377441406
160.5886993408203
160.54946899414062
160.4656524658203
160.64369201660156
160.5498046875
160.51107788085938
160.8325653076172
160.8258819580078
160.48341369628906
160.0299835205078
160.23214721679688
160.75506591796875
160.25082397460938
160.7793731689453
160.23765563964844
160.5371856689453
160.30343627929688
160.0924835205078
160.0260009765625
159.98214721679688
160.37692260742188
159.69276428222656
160.29368591308594
160.4256134033203
159.971923828125
160.00392150878906
159.65052795410156
159.88742065429688
159.68505859375
159.89048767089844
160.28085327148438
160.1950225830078
159.78773498535156
159.5940704345703
159.71197509765625
159.79664611816406
160.11904907226562
159.7298126220703
159.76463317871094
159.66908264160156
159.4506072998047
159.86915588378906
160.11245727539062
159.75604248046875
159.8008575439453
159.30825805664062
159.5316162109375
159.86228942871094
159.2657470703125
159.10304260253906
158.857177734375
159.4553680419922
159.1531219482422
159.36627197265625
159.67079162597656
158.73336791992188
159.2036895751953
159.1974639892578
159.1228790283203
159.5061492919922
159.0774688720703
158.98611450195312
159.13116455078125
159.38796997070312
159.37254333496094
159.16976928710938
158.8931121826172
159.39044189453125
159.2527313232422
158.6590118408203
159.4367218017578
158.07313537597656
159.6133575439453
159.0032958984375
158.95196533203125
159.12232971191406
159.39532470703125
159.07725524902344
158.77291870117188
159.14527893066406
