time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],N_comp[rpm],Valve_open[null],SH_suc[K],SH_evap[K],T_app[K],PR[null],eta_is[null],eta_v[null]
7010.0,14.5184194196891,-28.6597377189467,91.0000002615392,141.670530391174,90.7561370138913,51.3514910366935,90.3778849503649,17.2613241101122,16.3214221553104,-25.9120197264172,15.8825456029291,-26.7510005890426,2.36906227735124,2.27691123149641,2.7502563342812,5.02716756577761,2.12200735026616,0.0152344175343887,0,27.3689629399803,49.9999995260218,6,-20,2.5,438.036675906934,567.237710495848,417.77933925476,237.250196734343,288.58799363292,437.261282214143,5054.91314078804,0.026932159233664,0.841226337158247,0.0323404324823855,17.2613241101122,6.26789994357994,0.673590503010873,0.709196178313319
7020.0,14.5184194182585,-28.6597377212718,91.0000002546655,141.670530400835,90.7561370068287,51.3514910474028,90.3778849429239,17.2613241296539,16.3214221550805,-25.9120197268523,15.8825456024146,-26.7510005900361,2.3690622591905,2.27691121375726,2.75025631365379,5.02716752741105,2.12200735033819,0.0152344174198561,0,27.368962950528,49.9999995384871,6,-20,2.5,438.036675907391,567.237710511295,417.779339310989,237.250196787352,288.587993672028,437.261282220486,5054.9131430871,0.0269321592463504,0.841226337779741,0.0323404324809928,17.2613241296539,6.26789994372411,0.673590502947071,0.709196172733041
7030.0,14.5184194168658,-28.6597377235346,91.000000247971,141.67053041024,90.7561369999502,51.3514910578306,90.377884935677,17.2613241486822,16.3214221548568,-25.9120197272758,15.8825456019138,-26.7510005910031,2.36906225113441,2.27691120573712,2.75025630474498,5.0271675104821,2.12200735040832,0.0152344173702429,0,27.3689629607976,49.9999995506271,6,-20,2.5,438.036675907835,567.237710526335,417.779339365744,237.250196838968,288.58799371014,437.261282226721,5054.9131453257,0.0269321592587034,0.841226338385582,0.0323404324795398,17.2613241486822,6.26789994386426,0.673590502884946,0.709196170181431
7040.0,14.5184194155096,-28.6597377257404,91.000000241451,141.670530419396,90.756136993251,51.3514910679846,90.377884928619,17.2613241672132,16.3214221546389,-25.9120197276881,15.8825456014262,-26.7510005919446,2.36906224182964,2.27691119652409,2.75025629437506,5.02716749089915,2.12200735047663,0.0152344173125426,0,27.368962970797,49.9999995624474,6,-20,2.5,438.036675908266,567.237710540978,417.779339419065,237.250196889226,288.587993747251,437.261282232794,5054.91314750542,0.0269321592707316,0.841226338973115,0.0323404324782075,17.2613241672132,6.26789994400068,0.673590502824434,0.709196167259708
7050.0,14.5184194141891,-28.6597377278847,91.0000002351016,141.670530428311,90.756136986727,51.3514910778713,90.3778849217458,17.2613241852507,16.3214221544268,-25.9120197280895,15.8825456009515,-26.7510005928613,2.36906223506018,2.27691118975494,2.75025628693702,5.02716747669196,2.12200735054319,0.0152344172710899,0,27.3689629805332,49.9999995739566,6,-20,2.5,438.03667590869,567.237710555237,417.779339470983,237.250196938164,288.587993783384,437.26128223871,5054.91314962779,0.0269321592824435,0.84122633954857,0.0323404324769001,17.2613241852507,6.26789994413343,0.673590502765534,0.709196165100564
7060.0,14.5184194129034,-28.6597377299734,91.0000002289184,141.67053043699,90.7561369803738,51.3514910874967,90.3778849150525,17.2613242028166,16.3214221542202,-25.9120197284805,15.8825456004892,-26.751000593754,2.3690622295643,2.2769111842167,2.75025628096656,5.02716746518325,2.12200735060801,0.0152344172377724,0,27.3689629900133,49.9999995851628,6,-20,2.5,438.0366759091,567.237710569119,417.779339521536,237.250196985809,288.587993818571,437.261282244475,5054.91315169433,0.0269321592938472,0.841226340108133,0.0323404324756531,17.2613242028166,6.26789994426261,0.673590502708185,0.70919616332616
7070.0,14.5184194116514,-28.6597377320084,91.0000002228976,141.670530445438,90.7561369741871,51.3514910968699,90.3778849085346,17.26132421992,16.3214221540191,-25.9120197288611,15.882545600039,-26.7510005946232,2.36906225940044,2.27691121264286,2.75025631600245,5.02716752864531,2.12200735067114,0.0152344174316072,0,27.3689629992442,49.9999995960741,6,-20,2.5,438.0366759095,567.237710582632,417.779339570762,237.250197032208,288.587993852826,437.261282250085,5054.91315370655,0.0269321593049512,0.84122634065173,0.0323404324743493,17.26132421992,6.26789994438842,0.673590502652353,0.709196172132073
7080.0,14.5184194104324,-28.6597377339896,91.0000002170348,141.670530453665,90.7561369681633,51.3514911059959,90.3778849021883,17.2613242365738,16.3214221538233,-25.9120197292317,15.8825455996007,-26.7510005954695,2.36906224888217,2.27691120229086,2.7502563041802,5.02716750647106,2.1220073507326,0.0152344173658878,0,27.368963008232,49.9999996066982,6,-20,2.5,438.036675909888,567.237710595792,417.779339618691,237.25019707738,288.587993886186,437.261282255543,5054.91315566581,0.026932159315763,0.841226341181425,0.032340432473152,17.2613242365738,6.26789994451087,0.673590502597973,0.709196168860883
7090.0,14.5184194092455,-28.6597377359176,91.0000002113258,141.670530461678,90.7561369622975,51.3514911148815,90.3778848960084,17.2613242527891,16.3214221536326,-25.9120197295927,15.882545599174,-26.7510005962936,2.36906224089797,2.27691119438082,2.75025629528949,5.02716748967031,2.12200735079244,0.0152344173164137,0,27.3689630169835,49.9999996170428,6,-20,2.5,438.036675910268,567.237710608608,417.779339665359,237.250197121368,288.587993918666,437.261282260867,5054.91315757356,0.0269321593262904,0.841226341698075,0.0323404324719583,17.2613242527891,6.26789994463006,0.673590502545025,0.709196166351519
7100.0,14.5184194080897,-28.6597377377962,91.000000205767,141.670530469478,90.7561369565859,51.3514911235343,90.3778848899911,17.261324268576,16.3214221534469,-25.9120197299441,15.8825455987584,-26.751000597096,2.36906223544761,2.27691118891218,2.75025628933039,5.02716747824257,2.12200735085068,0.0152344172831842,0,27.3689630255051,49.9999996271154,6,-20,2.5,438.036675910637,567.237710621086,417.779339710803,237.2501971642,288.587993950294,437.261282266051,5054.91315943114,0.0269321593365411,0.841226342200031,0.0323404324707894,17.261324268576,6.26789994474616,0.673590502493461,0.7091961646038
