time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],N_comp[rpm],Valve_open[null],SH_suc[K],SH_evap[K],T_app[K],PR[null],eta_is[null],eta_v[null]
0.0,34.8091611206498,0.0,34.8091611206498,0.0,34.8091611206498,0.0,34.8091611206498,0.0,34.8091611206498,0.0,34.8091611206498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,-20,2.5,267.285312889318,267.285312889318,267.285312889318,267.285312889318,267.285312889318,267.285312889318,2000.0,0.025,0.0458138978759166,0.0458138978759166,0.0,1.0,0.830305807527144,0.0
10.0,19.6017283252517,-14.4942444511137,56.6963854517334,69.6443064725026,56.5731154582349,19.5187603218482,56.3799886084623,10.4698611525241,20.2436203966841,-16.5214346693367,20.0859053146935,-19.3217838244254,0.693438458465099,1.096119838572,1.51572573911436,2.61184557768637,3.76651387848836,0.0094491062678675,0,11.6780699882089,17.9393199343268,6,-20,2.5,444.288494500095,501.162882116634,385.160393891959,224.750965090347,440.428955070331,431.303907922398,2000.0,0.025,5.66173456135925,0.041186892051968,10.4698611525241,2.89241767414432,0.830305807527144,0.848229625036685
10.0,19.6017283252517,-14.4942444511136,56.6963854517334,69.6443064725022,56.5731154582349,19.5187603218482,56.3799886084624,10.4698611525226,20.2436203966841,-16.5214346693367,20.0859053146935,-19.3217838244254,0.693438458465099,1.09611983857201,1.51572573911439,2.6118455776864,3.7665138784884,0.0094491062678675,0,11.6780699882089,17.9393199343267,6,-20,2.5,444.288494500095,501.162882116634,385.160393891959,224.750965090344,440.428955070331,431.303907922398,2000.0,0.025,5.66173456135937,0.041186892051968,10.4698611525226,2.89241767414432,0.83030580752715,0.848229625036686
20.0,17.9740799144303,-22.2843980184117,59.8300079422538,71.9141832268812,59.7214102380945,21.8358945033625,59.5165212658096,7.75013065297526,18.5637329953961,-21.867021515816,18.4049026020286,-22.1413381998172,0.726605896710047,0.854775652741261,1.63265187233747,2.48742752507873,3.42335169084286,0.0087507148991643,0,14.2292392370841,22.3037833671274,6,-20,2.5,438.076829348634,501.160268928393,403.479603680929,216.906061844549,298.135007165391,395.038569300767,2000.0,0.025,0.647336974961945,0.0383295491401476,7.75013065297526,3.32868264896385,0.832331571965526,0.82609349224778
20.0,17.9740799144303,-22.2843980184117,59.8300079422538,71.9141832268812,59.7214102380945,21.8358945033625,59.5165212658096,7.75013065297526,18.5637329953961,-21.867021515816,18.4049026020286,-22.1413381998172,0.726605896710047,0.85477565274126,1.63265187233747,2.48742752507873,3.42335169084286,0.0087507148991643,0,14.2292392370841,22.3037833671274,6,-20,2.5,438.076829348634,501.160268928393,403.479603680929,216.906061844549,298.135007165391,395.038569300767,2000.0,0.025,0.647336974961945,0.0383295491401476,7.75013065297526,3.32868264896385,0.832331571965526,0.82609349224778
30.0,17.413738291297,-23.5717163549426,59.2076115299583,72.452433148609,59.1024469079326,23.3464567120102,58.8861281558053,8.75551281312073,18.0127750502864,-22.8261100059826,17.833134525659,-23.1434813626846,0.722966166341812,0.742201018960954,1.64980786558817,2.39200888454913,3.30860418635166,0.0084584207480905,0,15.0248223980111,22.4690458376527,6,-20,2.5,437.7213740056,502.444399639816,414.697402763537,219.648242320602,267.116160403518,371.09023082851,2000.0,0.025,0.35820797084881,0.0371616882562478,8.75551281312073,3.40005176025581,0.826888490017958,0.82321510087976
30.0000000000001,17.413738291297,-23.5717163549426,59.2076115299582,72.4524331486088,59.1024469079326,23.3464567120102,58.8861281558053,8.75551281312289,18.0127750502864,-22.8261100059826,17.833134525659,-23.1434813626846,0.722966166341812,0.742201018960957,1.64980786558814,2.39200888454909,3.30860418635161,0.0084584207480905,0,15.0248223980111,22.4690458376527,6,-20,2.5,437.7213740056,502.444399639816,414.697402763537,219.648242320606,267.116160403518,371.09023082851,2000.0,0.025,0.35820797084881,0.0371616882562478,8.75551281312289,3.4000517602558,0.826888490017952,0.82321510087976
40.0,17.3431535302312,-23.757190268529,57.7479861990657,70.3298775781909,57.6401843186004,22.9929943301511,57.4084214220044,11.4734864043243,17.949661554032,-22.9373439321285,17.7670348202026,-23.2608487936875,0.708012769859582,0.697567906023211,1.62394667053794,2.32151457656115,3.27891625036872,0.0084829599330313,0,15.0442685264636,22.1675239970573,6,-20,2.5,437.649319824923,501.055668497571,418.824005077001,227.387680567848,268.602920303771,373.147034132787,2000.0,0.025,0.300135840790709,0.0370224975607414,11.4734864043243,3.32972813153064,0.827403806989161,0.828693133460154
40.0000000000001,17.3431535302312,-23.757190268529,57.7479861990657,70.3298775781903,57.6401843186004,22.9929943301514,57.4084214220044,11.4734864043231,17.949661554032,-22.9373439321285,17.7670348202026,-23.2608487936875,0.708012769361459,0.697567905532436,1.62394666939545,2.32151457492789,3.27891625036878,0.0084829599270632,0,15.0442685264636,22.1675239970573,6,-20,2.5,437.649319824923,501.05566849757,418.824005077002,227.387680567846,268.602920303771,373.147034132787,2000.0,0.025,0.300135840790709,0.0370224975607414,11.4734864043231,3.32972813153064,0.827403806989174,0.828693132877136
50.0,17.3672657848842,-23.7261214409384,56.5720617527363,68.3534594374109,56.4612589896904,22.5241857863038,56.2150476365151,14.5056382955875,17.9760384126862,-22.890820811657,17.7970360963437,-23.2075386318106,0.695383248556749,0.669560690700751,1.57858181269456,2.24814250339531,3.23295464488291,0.0085519970440253,0,14.8871832112284,21.7284640482588,6,-20,2.5,437.634054765924,499.612430062552,421.319525229461,236.733187726293,277.743630911924,383.389377155399,2000.0,0.025,0.287640636247488,0.0370856625716272,14.5056382955875,3.25739598008424,0.82876697581782,0.834154367463283
50.0000000000001,17.3672657848842,-23.7261214409384,56.5720617527363,68.3534594374116,56.4612589896904,22.5241857863037,56.2150476365151,14.5056382955894,17.9760384126862,-22.890820811657,17.7970360963437,-23.2075386318106,0.695383248556749,0.669560690700749,1.57858181269458,2.24814250339532,3.23295464488293,0.0085519970440253,0,14.8871832112283,21.7284640482588,6,-20,2.5,437.634054765924,499.612430062552,421.319525229461,236.733187726291,277.743630911924,383.389377155399,2000.0,0.025,0.287640636247488,0.0370856625716272,14.5056382955894,3.25739598008424,0.82876697581782,0.834154367463283
60.0,17.4090680646046,-23.6589859963429,55.6109254090955,66.6515113784141,55.4969055169739,22.0220164270261,55.232877806169,17.2522285564082,18.0188093069104,-22.8154898979904,17.8444297712486,-23.1234569267714,0.685318108280699,0.650707861599222,1.52408315478906,2.17479101638828,3.17340369400762,0.008628996080356,0,14.5788031183377,21.2570257928116,6,-20,2.5,437.624002554231,498.335399021833,422.925947500519,246.302486254704,288.102218155462,394.710413162895,2000.0,0.025,0.27935613466758,0.0371858079196556,17.2522285564082,3.1943654423502,0.830038987046042,0.839518580783517
60.0000000000001,17.4090680646046,-23.6589859963429,55.6109254090955,66.6515113784142,55.4969055169739,22.0220164270257,55.232877806169,17.2522285564088,18.0188093069104,-22.8154898979904,17.8444297712486,-23.1234569267714,0.685318108280701,0.650707861599234,1.52408315478902,2.17479101638826,3.17340369400757,0.008628996080356,0,14.5788031183377,21.2570257928116,6,-20,2.5,437.624002554231,498.335399021834,422.925947500518,246.302486254707,288.102218155462,394.710413162895,2000.0,0.025,0.27935613466758,0.0371858079196556,17.2522285564088,3.1943654423502,0.830038987046028,0.839518580783517
70.0,17.4374794703505,-23.6162871011357,55.224525216258,65.89749804203,55.1098206707371,21.7188420675393,54.848920596528,18.2058976330965,18.0415401240913,-22.7755073456582,17.8753179880528,-23.0687446044328,0.680249699069803,0.644854052046873,1.47880233216924,2.12365638421611,3.1218777268407,0.0086600128629183,0,14.4667438147985,20.9499767191328,6,-20,2.5,437.613581292296,497.735347158524,423.271941358274,252.509800980702,298.05161339093,408.967258407729,2000.0,0.025,0.270870738957086,0.0372521810346917,18.2058976330965,3.16700159046254,0.831025705669659,0.841058579385021
