time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],N_comp[rpm],Valve_open[null],SH_suc[K],SH_evap[K],T_app[K],PR[null],eta_is[null],eta_v[null]
60.0000000000001,17.3559841370476,-23.7462674230144,56.5868912430931,68.4128714276292,56.4763324627762,22.5070028642865,56.231539505952,14.2430772640581,17.9651265795944,-22.9100607165444,17.7853696829895,-23.2282609618877,0.695485192823191,0.670286439001307,1.58322006896404,2.25350650796534,3.24019336604085,0.008543459125551,0,14.8756740297509,21.7107577921,6,-20,2.5,437.634276538265,499.675220440977,421.219125649504,235.905420076889,276.559347079008,382.281674857026,2000.0,0.025,0.287871880643792,0.0370613445850196,14.2430772640581,3.26036776689052,0.828683091145496,0.833883335160596
70.0,17.4027538917531,-23.6698372436906,55.6465643916554,66.730336390109,55.5327201910586,22.0303594592253,55.2696837225756,17.0916969193239,18.0127050535436,-22.8262332131136,17.8377699110013,-23.1352625507501,0.685665346159329,0.651569018725944,1.52731205504834,2.17888107377429,3.17776169669216,0.0086226065435517,0,14.5769141044509,21.2631043085487,6,-20,2.5,437.624639852574,498.402886078561,422.83768251338,245.708870322533,287.246749193294,393.880690016863,2000.0,0.025,0.279888440224454,0.0371715723013963,17.0916969193239,3.1975723346881,0.829955678640368,0.839215416651383
70.0000000000001,17.4027538917531,-23.6698372436906,55.6465643916554,66.7303363901096,55.5327201910586,22.0303594592253,55.2696837225756,17.0916969193245,18.0127050535436,-22.8262332131136,17.8377699110013,-23.1352625507501,0.685665345704287,0.65156901829353,1.52731205403474,2.17888107232827,3.17776169669215,0.0086226065378293,0,14.5769141044509,21.2631043085488,6,-20,2.5,437.624639852574,498.402886078561,422.83768251338,245.708870322534,287.246749193294,393.880690016863,2000.0,0.025,0.279888440224454,0.0371715723013963,17.0916969193245,3.1975723346881,0.829955678640368,0.839215416094437
80.0,17.435319369386,-23.6198037217761,55.2216732767925,65.9008320732528,55.1070038237147,21.7184365901236,54.8464056114024,18.2039590785098,18.040002107496,-22.7782115036798,17.8731242472634,-23.072628105649,0.680217059040624,0.644740776949229,1.48125583056354,2.12599660751277,3.12546793594278,0.0086585469644359,0,14.4636594617608,20.9490489274063,6,-20,2.5,437.61403887636,497.742469211247,423.279539161039,252.205127178563,297.414647481051,407.979167915096,2000.0,0.025,0.271243478713757,0.0372474566804897,18.2039590785098,3.16723038487922,0.830999634310621,0.8410265381215
80.0000000000002,17.435319369386,-23.6198037217761,55.2216732767925,65.9008320732528,55.1070038237147,21.7184365901236,54.8464056114024,18.2039590785098,18.040002107496,-22.7782115036798,17.8731242472634,-23.072628105649,0.680217059040624,0.644740776949229,1.48125583056354,2.12599660751277,3.12546793594278,0.0086585469644359,0,14.4636594617608,20.9490489274063,6,-20,2.5,437.61403887636,497.742469211247,423.279539161039,252.205127178563,297.414647481051,407.979167915096,2000.0,0.025,0.271243478713757,0.0372474566804897,18.2039590785098,3.16723038487922,0.830999634310621,0.8410265381215
90.0,17.436617518943,-23.6262349470455,55.1043978320385,65.6861963605617,54.9893447265024,21.6097317066226,54.7261654850847,18.1111965924516,18.0338487749111,-22.7890320315285,17.8748092450274,-23.069645183068,0.678932976484519,0.643439347147685,1.45588112772805,2.09932047487573,3.09208794916091,0.0086669199290616,0,14.4042000581007,20.8446868039376,6,-20,2.5,437.603203510455,497.579228403015,423.338396318005,255.357021199235,304.977749951501,421.860588065791,2000.0,0.025,0.262474833550471,0.0372510853836161,18.1111965924516,3.16026877186321,0.831249230488679,0.841715707737717
90.0000000000002,17.436617518943,-23.6262349470455,55.1043978320385,65.6861963605617,54.9893447265024,21.6097317066226,54.7261654850847,18.1111965924516,18.0338487749111,-22.7890320315285,17.8748092450274,-23.069645183068,0.678932976484519,0.643439347147685,1.45588112772805,2.09932047487573,3.09208794916091,0.0086669199290616,0,14.4042000581007,20.8446868039376,6,-20,2.5,437.603203510455,497.579228403015,423.338396318005,255.357021199236,304.977749951501,421.860588065791,2000.0,0.025,0.262474833550471,0.0372510853836161,18.1111965924516,3.16026877186321,0.831249230488679,0.841715707737717
100.0,17.4298589323762,-23.643282435817,54.998440589215,65.5221325544709,54.8831963760618,21.5253229954234,54.6190822128584,18.028449532994,18.0238817222943,-22.8065645799693,17.8682523642665,-23.0812538721091,0.677740877587391,0.64181599668399,1.44404322050686,2.08585921719085,3.07766476269817,0.0086684427072498,0,14.3445756041838,20.7620735854086,6,-20,2.5,437.597167615102,497.470644705922,423.430125738518,256.843892285175,308.505334671216,428.618192756104,2000.0,0.025,0.257598106240522,0.0372369673361241,18.028449532994,3.15541513001317,0.831395143823302,0.842168430150545
100.0,17.4298589323762,-23.643282435817,54.998440589215,65.5221325544709,54.8831963760618,21.5253229954234,54.6190822128584,18.028449532994,18.0238817222943,-22.8065645799693,17.8682523642665,-23.0812538721091,0.677740877587391,0.64181599668399,1.44404322050686,2.08585921719085,3.07766476269817,0.0086684427072498,0,14.3445756041838,20.7620735854086,6,-20,2.5,437.597167615102,497.470644705922,423.430125738518,256.843892285175,308.505334671216,428.618192756104,2000.0,0.025,0.257598106240522,0.0372369673361241,18.028449532994,3.15541513001317,0.831395143823302,0.842168430150545
110.0,17.421779645611,-23.6602556462873,54.9226108845786,65.4160448234597,54.8072840083298,21.4603182618683,54.5427496784713,17.9693875795037,18.0141707342636,-22.823653417449,17.8602322668361,-23.0954573520745,0.676881987695789,0.640727478914562,1.43739511318293,2.07812259209749,3.07014018672848,0.0086672739458233,0,14.3002731940945,20.6983965046283,6,-20,2.5,437.594164876048,497.407724041876,423.482810289343,257.641148635669,310.439880831282,432.245892249857,2000.0,0.025,0.255178495327275,0.0372197134051042,17.9693875795037,3.15252586141021,0.83147765344622,0.842442601106041
110.0,17.421779645611,-23.6602556462873,54.9226108845786,65.4160448234597,54.8072840083298,21.4603182618683,54.5427496784713,17.9693875795037,18.0141707342636,-22.823653417449,17.8602322668361,-23.0954573520745,0.676881987695789,0.640727478914562,1.43739511318293,2.07812259209749,3.07014018672848,0.0086672739458233,0,14.3002731940945,20.6983965046283,6,-20,2.5,437.594164876048,497.407724041876,423.482810289343,257.641148635669,310.439880831282,432.245892249857,2000.0,0.025,0.255178495327275,0.0372197134051042,17.9693875795037,3.15252586141021,0.83147765344622,0.842442601106041
120.0,17.4137282842735,-23.6759429129896,54.8711037553786,65.3522000547282,54.7557566435364,21.4144323406774,54.4910539167044,17.9293512240179,18.0052328925186,-22.8393875654628,17.8521444599842,-23.109785445576,0.676295841383909,0.639998539176559,1.43347678914499,2.07347532832155,3.06592943715073,0.0086647904745017,0,14.2695827320155,20.6533670540584,6,-20,2.5,437.592692535865,497.375682022545,423.513706818423,258.076724428214,311.57788528301,434.254516303119,2000.0,0.025,0.253999448095637,0.0372023414527689,17.9293512240179,3.15102560805047,0.831521490055716,0.842596161801469
120.0,17.4137282842735,-23.6759429129896,54.8711037553786,65.3522000547282,54.7557566435364,21.4144323406774,54.4910539167044,17.9293512240179,18.0052328925186,-22.8393875654628,17.8521444599842,-23.109785445576,0.676295841383909,0.639998539176559,1.43347678914499,2.07347532832155,3.06592943715073,0.0086647904745017,0,14.2695827320155,20.6533670540584,6,-20,2.5,437.592692535865,497.375682022545,423.513706818423,258.076724428214,311.57788528301,434.254516303119,2000.0,0.025,0.253999448095637,0.0372023414527689,17.9293512240179,3.15102560805047,0.831521490055716,0.842596161801469
130.0,17.4034725502418,-23.6943921849686,54.8348793667166,65.3207769481182,54.7195723437427,21.3821145401017,54.4548787839008,17.9013172936204,17.9945547381389,-22.8581926885482,17.8417102621061,-23.1282772888517,0.675869621551953,0.639426378539196,1.43079440686171,2.0702207854009,3.06304754554169,0.0086601523786079,0,14.2477493637175,20.6214762975239,6,-20,2.5,437.592715405984,497.370638935674,423.535173855557,258.319327261909,312.375405048068,435.120268788035,2000.0,0.025,0.254037707516204,0.0371799902985437,17.9013172936204,3.15080103746047,0.831555455833747,0.842658872132821
130.0,17.4034725502418,-23.6943921849686,54.8348793667166,65.3207769481182,54.7195723437427,21.3821145401017,54.4548787839008,17.9013172936204,17.9945547381389,-22.8581926885482,17.8417102621061,-23.1282772888517,0.675869621551953,0.639426378539196,1.43079440686171,2.0702207854009,3.06304754554169,0.0086601523786079,0,14.2477493637175,20.6214762975239,6,-20,2.5,437.592715405984,497.370638935674,423.535173855557,258.319327261909,312.375405048068,435.120268788035,2000.0,0.025,0.254037707516204,0.0371799902985437,17.9013172936204,3.15080103746047,0.831555455833747,0.842658872132821
140.0,17.3923239625099,-23.7143534628797,54.8058399614306,65.3056064027924,54.6906030694629,21.357003219736,54.4260169192884,17.8789403820889,17.9830921941009,-22.8783881684719,17.8303331581477,-23.1484491000957,0.67553995036379,0.638920275761713,1.42881431101303,2.06773458677474,3.06086203437892,0.0086545150329494,0,14.2300401107685,20.5964851746301,6,-20,2.5,437.592861700821,497.379590121613,423.554508839852,258.459837957283,312.942197880499,435.74503795943,2000.0,0.025,0.254182529470313,0.0371557256503365,17.8789403820889,3.15115105258892,0.831548738949466,0.842669793040183
140.0,17.3923239625099,-23.7143534628797,54.8058399614306,65.3056064027924,54.6906030694629,21.357003219736,54.4260169192884,17.8789403820889,17.9830921941009,-22.8783881684719,17.8303331581477,-23.1484491000957,0.67553995036379,0.638920275761713,1.42881431101303,2.06773458677474,3.06086203437892,0.0086545150329494,0,14.2300401107685,20.5964851746301,6,-20,2.5,437.592861700821,497.379590121613,423.554508839852,258.459837957283,312.942197880499,435.74503795943,2000.0,0.025,0.254182529470313,0.0371557256503365,17.8789403820889,3.15115105258892,0.831548738949466,0.842669793040183
150.0,17.3831311744325,-23.7309718793269,54.7823395390677,65.2940179285953,54.6671632993555,21.3366115423106,54.4026859189977,17.8608448862656,17.9736837823251,-22.8949717857029,17.8209539187998,-23.1650856411173,0.675276264339148,0.638510761103853,1.42740965251984,2.06592041362369,3.05937069422318,0.0086498248246326,0,14.2155826945444,20.5761855116739,6,-20,2.5,437.592790068525,497.387728151774,423.569960272183,258.548161396566,313.3113849826,436.173087265977,2000.0,0.025,0.254150103719411,0.0371358286508396,17.8608448862656,3.15146557828677,0.831535737461746,0.84267366422959
150.0,17.3831311744325,-23.7309718793269,54.7823395390677,65.2940179285953,54.6671632993555,21.3366115423106,54.4026859189977,17.8608448862656,17.9736837823251,-22.8949717857029,17.8209539187998,-23.1650856411173,0.675276264339148,0.638510761103853,1.42740965251984,2.06592041362369,3.05937069422318,0.0086498248246326,0,14.2155826945444,20.5761855116739,6,-20,2.5,437.592790068525,497.387728151774,423.569960272183,258.548161396566,313.3113849826,436.173087265977,2000.0,0.025,0.254150103719411,0.0371358286508396,17.8608448862656,3.15146557828677,0.831535737461746,0.84267366422959
160.0,17.3761660760649,-23.7436133574576,54.7640182266042,65.2844150425734,54.648887629487,21.3204748082685,54.3844963662208,17.8467329338459,17.9665658922688,-22.9075223954465,17.8138511109578,-23.1776885224739,0.675071245501163,0.638199721746851,1.42640417318112,2.06460389492798,3.05834963151962,0.0086462886049708,0,14.2042604594071,20.5601407535992,6,-20,2.5,437.592676268428,497.393337549515,423.581352904457,258.608352539761,313.565198350279,436.480527499297,2000.0,0.025,0.254079613213406,0.0371208375041192,17.8467329338459,3.15167442500678,0.831524815299619,0.842677961144785
160.0,17.3761660760649,-23.7436133574576,54.7640182266042,65.2844150425734,54.648887629487,21.3204748082685,54.3844963662208,17.8467329338459,17.9665658922688,-22.9075223954465,17.8138511109578,-23.1776885224739,0.675071245501163,0.638199721746851,1.42640417318112,2.06460389492798,3.05834963151962,0.0086462886049708,0,14.2042604594071,20.5601407535992,6,-20,2.5,437.592676268428,497.393337549515,423.581352904457,258.608352539761,313.565198350279,436.480527499297,2000.0,0.025,0.254079613213406,0.0371208375041192,17.8467329338459,3.15167442500678,0.831524815299619,0.842677961144785
170.0,17.3710982674026,-23.7528408554009,54.7501871183768,65.2766034952864,54.6350890358458,21.3081375431898,54.3707602499998,17.8360736709899,17.9613862179213,-22.9166578016728,17.8086858823747,-23.186855719812,0.674916755705796,0.637971023158072,1.42568261251751,2.06365363567559,3.05764172874552,0.008643737244422,0,14.1956936421321,20.5478881430985,6,-20,2.5,437.592558328006,497.39684476757,423.589531435623,258.651314064712,313.744221577455,436.710238684222,2000.0,0.025,0.254001093585089,0.0371099825588885,17.8360736709899,3.15179767425052,0.831516704868853,0.842682997526227
170.0,17.3710982674026,-23.7528408554009,54.7501871183768,65.2766034952864,54.6350890358458,21.3081375431898,54.3707602499998,17.8360736709899,17.9613862179213,-22.9166578016728,17.8086858823747,-23.186855719812,0.674916755705796,0.637971023158072,1.42568261251751,2.06365363567559,3.05764172874552,0.008643737244422,0,14.1956936421321,20.5478881430985,6,-20,2.5,437.592558328006,497.39684476757,423.589531435623,258.651314064712,313.744221577455,436.710238684222,2000.0,0.025,0.254001093585089,0.0371099825588885,17.8360736709899,3.15179767425052,0.831516704868853,0.842682997526227
180.0,17.3675415810821,-23.7593434253437,54.7400241977146,65.2703619962232,54.6249481793016,21.2989783494214,54.3606620014158,17.828236066359,17.9577468091581,-22.9230778212608,17.8050632048912,-23.1932863484067,0.674803247008571,0.637807099957456,1.42517004207524,2.06297714203269,3.05715354983538,0.0086419645608646,0,14.1893913988832,20.5388025917465,6,-20,2.5,437.592443484535,497.398772513852,423.595287731494,258.682549194106,313.869910170374,436.884436232624,2000.0,0.025,0.253920622611219,0.0371023947823232,17.828236066359,3.15185796113718,0.831510994238148,0.842688102370739
180.0,17.3675415810821,-23.7593434253437,54.7400241977146,65.2703619962232,54.6249481793016,21.2989783494214,54.3606620014158,17.828236066359,17.9577468091581,-22.9230778212608,17.8050632048912,-23.1932863484067,0.674803247008571,0.637807099957456,1.42517004207524,2.06297714203269,3.05715354983538,0.0086419645608646,0,14.1893913988832,20.5388025917465,6,-20,2.5,437.592443484535,497.398772513852,423.595287731494,258.682549194106,313.869910170374,436.884436232624,2000.0,0.025,0.253920622611219,0.0371023947823232,17.828236066359,3.15185796113718,0.831510994238148,0.842688102370739
190.0,17.3651454084141,-23.7637479876975,54.7327575793184,65.2654527457612,54.617695678683,21.2923641678724,54.3534366528367,17.8226275118172,17.9552899773406,-22.9274122939079,17.8026246941949,-23.1976154849551,0.674722026127844,0.637693048704794,1.42481336158536,2.06250641029016,3.05682389253936,0.0086407869010023,0,14.1848825549445,20.5322505628405,6,-20,2.5,437.592337155616,497.399572864781,423.59922851989,258.705292596059,313.95649635805,437.015885291686,2000.0,0.025,0.253843231750832,0.0370972997132561,17.8226275118172,3.1518744180972,0.831507231222991,0.842693003355946
190.0,17.3651454084141,-23.7637479876975,54.7327575793184,65.2654527457612,54.617695678683,21.2923641678724,54.3534366528367,17.8226275118172,17.9552899773406,-22.9274122939079,17.8026246941949,-23.1976154849551,0.674722026127844,0.637693048704794,1.42481336158536,2.06250641029016,3.05682389253936,0.0086407869010023,0,14.1848825549445,20.5322505628405,6,-20,2.5,437.592337155616,497.399572864781,423.59922851989,258.705292596059,313.95649635805,437.015885291686,2000.0,0.025,0.253843231750832,0.0370972997132561,17.8226275118172,3.1518744180972,0.831507231222991,0.842693003355946
200.0,17.3636030030458,-23.7666024226398,54.72771506535,65.2616764775619,54.6126615778822,21.287725502181,54.3484184867772,17.8187318979872,17.9537039904675,-22.930210612068,17.8010568336102,-23.2003991628511,0.674665706066345,0.637616491858215,1.42457184702129,2.0621883388795,3.05660762113305,0.008640045355633,0,14.1817531895485,20.527662785485,6,-20,2.5,437.5922451059,497.399649724283,423.601832049343,258.72169677407,314.014762602572,437.113175506069,2000.0,0.025,0.253774408870868,0.0370940292692978,17.8187318979872,3.15186399134731,0.831504977639817,0.842697639335406
200.0,17.3636030030458,-23.7666024226398,54.72771506535,65.2616764775619,54.6126615778822,21.287725502181,54.3484184867772,17.8187318979872,17.9537039904675,-22.930210612068,17.8010568336102,-23.2003991628511,0.674665706066345,0.637616491858215,1.42457184702129,2.0621883388795,3.05660762113305,0.008640045355633,0,14.1817531895485,20.527662785485,6,-20,2.5,437.5922451059,497.399649724283,423.601832049343,258.72169677407,314.014762602572,437.113175506069,2000.0,0.025,0.253774408870868,0.0370940292692978,17.8187318979872,3.15186399134731,0.831504977639817,0.842697639335406
210.0,17.3626560696725,-23.7683689699425,54.7243272169798,65.2588625255086,54.6092783408934,21.2845733096661,54.3450436855868,17.8161118720411,17.9527265978496,-22.9319352176755,17.8000956779963,-23.2021057453144,0.674627845348617,0.637566933897887,1.42441277076739,2.06197970466527,3.05646990245375,0.00863960331271,0,14.1796510983032,20.5245506243133,6,-20,2.5,437.592171226522,497.399342900822,423.603485519276,258.73332664614,314.053094061608,437.183108796155,2000.0,0.025,0.253718130291759,0.0370920265322638,17.8161118720411,3.15184076660755,0.831503802622364,0.842701679801623
210.000000000001,17.3626560696725,-23.7683689699425,54.7243272169798,65.2588625255086,54.6092783408934,21.2845733096661,54.3450436855868,17.8161118720411,17.9527265978496,-22.9319352176755,17.8000956779963,-23.2021057453144,0.674627845348617,0.637566933897887,1.42441277076739,2.06197970466527,3.05646990245375,0.00863960331271,0,14.1796510983032,20.5245506243133,6,-20,2.5,437.592171226522,497.399342900822,423.603485519276,258.73332664614,314.053094061608,437.183108796155,2000.0,0.025,0.253718130291759,0.0370920265322638,17.8161118720411,3.15184076660755,0.831503802622364,0.842701679801623
220.0,17.3621002544297,-23.7694153099843,54.7221247090295,65.2568462497929,54.6070781250484,21.2825000233257,54.3428473602404,17.8144066863774,17.9521501338619,-22.9329524192009,17.7995325224937,-23.2031056881661,0.674603864962357,0.63753660231037,1.4243121138724,2.06184871618277,3.05638438092527,0.0086393622780037,0,14.1782852269266,20.5225073348467,6,-20,2.5,437.592116229533,497.398901448191,423.604496051676,258.741388331472,314.077838375581,437.231682521915,2000.0,0.025,0.25367568726492,0.0370908538730781,17.8144066863774,3.15181480967822,0.831503314479736,0.84270578543577
220.000000000001,17.3621002544297,-23.7694153099843,54.7221247090295,65.2568462497929,54.6070781250484,21.2825000233257,54.3428473602404,17.8144066863774,17.9521501338619,-22.9329524192009,17.7995325224937,-23.2031056881661,0.674603864962357,0.63753660231037,1.4243121138724,2.06184871618277,3.05638438092527,0.0086393622780037,0,14.1782852269266,20.5225073348467,6,-20,2.5,437.592116229533,497.398901448191,423.604496051676,258.741388331472,314.077838375581,437.231682521915,2000.0,0.025,0.25367568726492,0.0370908538730781,17.8144066863774,3.15181480967822,0.831503314479736,0.84270578543577
230.0,17.3617862532546,-23.7700121772572,54.7207366081431,65.2554613146237,54.605691034754,21.2811788204546,54.3414617060768,17.8133308625397,17.9518225433825,-22.9335304810189,17.7992150385989,-23.2036694247459,0.674588327744776,0.637517876840401,1.42424813987547,2.06176601671587,3.05633218352381,0.0086392283972627,0,14.1774251595658,20.5212074697292,6,-20,2.5,437.59207806994,497.398475335767,423.605093852486,258.746836334173,314.093576827565,437.264271245997,2000.0,0.025,0.253645970022063,0.0370901930302807,17.8133308625397,3.1517918611563,0.831503202601555,0.842708289432748
230.000000000001,17.3617862532546,-23.7700121772572,54.7207366081431,65.2554613146237,54.605691034754,21.2811788204546,54.3414617060768,17.8133308625397,17.9518225433825,-22.9335304810189,17.7992150385989,-23.2036694247459,0.674588327744776,0.637517876840401,1.42424813987547,2.06176601671587,3.05633218352381,0.0086392283972627,0,14.1774251595658,20.5212074697292,6,-20,2.5,437.59207806994,497.398475335767,423.605093852486,258.746836334173,314.093576827565,437.264271245997,2000.0,0.025,0.253645970022063,0.0370901930302807,17.8133308625397,3.1517918611563,0.831503202601555,0.842708289432748
